step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.48486348305596,0,0.0,0.9003906116813111,0,0.0
20.0,0,0.0,0.0,12.331679230953672,0,0.0,0.9641519411975873,0,0.0
25.0,0,0.0,0.0,12.378633980047528,0,0.0,0.9685367323148528,0,0.0
30.0,0,0.0,0.0,12.320003152391633,0,0.0,0.8819249264561323,0,0.0
35.0,0,0.0,0.0,12.904750562297233,0,0.0,0.9130145852240239,0,0.0
40.0,0,0.0,0.0,13.598894884537993,0,0.0,0.9737985954492407,0,0.0
45.0,0,0.0,0.0,13.40888356732367,0,0.0,0.9709132671607049,0,0.0
50.0,0,0.0,0.0,13.526957696974831,0,0.0,0.981224780605202,0,0.0
55.0,0,0.0,0.0,13.002183289101064,0,0.0,0.9439711459169399,0,0.0
60.0,0,0.0,0.0,13.078129464758621,0,0.0,0.9597994506274998,0,0.0
65.0,0,0.0,0.0,13.147410154880589,0,0.0,0.9696539817899202,0,0.0
70.0,0,0.0,0.0,12.269780041241996,0,0.0,0.9060297942123925,0,0.0
75.0,1,4.0,0.2857142857142857,10.977367738800325,1,4.0,0.8234102502923494,1,4.0
80.0,1,2.0,0.14285714285714285,10.506270208037781,1,13.0,0.7780618954034935,1,13.0
85.0,1,7.0,0.4375,10.986114387515698,1,7.0,0.8748827467875425,1,7.0
90.0,1,12.0,0.75,11.091989824205545,1,12.0,0.8438005926311282,1,12.0
95.0,2,21.0,1.05,11.048353825558795,2,21.0,0.8045264895860214,2,21.0
100.0,2,31.0,1.2916666666666667,11.371416186330697,2,34.0,0.7990032607164441,2,34.0
105.0,3,43.0,1.5925925925925926,11.681892132734445,3,43.0,0.8427924212994458,3,43.0
110.0,3,58.0,2.0,11.226037877229713,3,58.0,0.7973725814087101,3,58.0
115.0,5,80.0,2.7586206896551726,11.010415547067245,5,80.0,0.7678571114806363,5,80.0
120.0,6,109.0,3.6333333333333333,10.357576439433707,6,109.0,0.706838491091265,6,109.0
125.0,7,141.0,4.147058823529412,10.149230305184616,7,141.0,0.7202125479595385,7,141.0
130.0,6,169.0,4.828571428571428,10.246365151849055,6,175.0,0.7136766960958466,6,175.0
135.0,7,204.0,5.368421052631579,10.100148040227559,7,204.0,0.7059478549765055,7,204.0
140.0,8,243.0,6.075,10.127515069174029,8,245.0,0.7024711236854886,8,245.0
145.0,8,283.0,6.738095238095238,10.438973412764659,8,283.0,0.7381502848809687,8,283.0
150.0,9,324.0,7.2,9.502366768167844,9,327.0,0.6634743398603734,9,327.0
155.0,11,377.0,8.195652173913043,9.42497572474238,11,378.0,0.6582740959310548,11,378.0
160.0,13,439.0,8.283018867924529,8.913736082607656,13,443.0,0.6133719642117565,13,443.0
165.0,16,516.0,9.214285714285714,9.26677872279773,16,517.0,0.6266959340669863,16,517.0
170.0,16,596.0,10.275862068965518,9.382173095351499,16,597.0,0.6294749193080618,16,597.0
175.0,17,679.0,10.777777777777779,9.58386327942041,17,680.0,0.6414232369157028,17,680.0
180.0,19,761.0,11.028985507246377,9.191205628896741,19,769.0,0.6238104602016625,19,769.0
185.0,20,860.0,12.112676056338028,9.129449250894153,20,861.0,0.6289021563040015,20,861.0
190.0,22,967.0,12.558441558441558,9.10110334275442,22,968.0,0.6270459407991735,22,968.0
195.0,24,1083.0,13.5375,9.182139314367669,24,1084.0,0.6384579638596989,24,1084.0
200.0,24,1203.0,14.670731707317072,9.118978480457491,24,1204.0,0.6299579788173731,24,1204.0
205.0,26,1331.0,16.03614457831325,9.008525952903614,26,1332.0,0.6141977621979393,26,1332.0
210.0,27,1466.0,17.24705882352941,8.950186152216581,27,1467.0,0.6110393836048115,27,1467.0
215.0,29,1604.0,17.247311827956988,8.944897123706848,29,1605.0,0.599969960649227,29,1605.0
220.0,29,1749.0,17.666666666666668,9.219823559375396,29,1750.0,0.6099078441799206,29,1750.0
225.0,30,1896.0,18.77227722772277,9.191087648857668,30,1897.0,0.6098994214302084,30,1897.0
230.0,32,2052.0,19.177570093457945,9.086981323809312,32,2053.0,0.605714239015419,32,2053.0
235.0,33,2213.0,19.58407079646018,9.148795919741577,33,2214.0,0.6098709318489686,33,2214.0
240.0,33,2378.0,20.152542372881356,9.242620412544214,33,2379.0,0.6102287048483797,33,2379.0
245.0,37,2551.0,21.258333333333333,8.99085305448178,37,2552.0,0.5820085342159967,37,2552.0
250.0,34,1972.0,15.527559055118111,8.417004404512033,34,2737.0,0.5294291003904261,34,2737.0
255.0,17,541.0,4.2265625,8.756684650137498,17,1635.0,0.5955566137223223,17,1635.0
260.0,22,591.0,4.377777777777778,9.062522296861392,22,1724.0,0.5947211829997308,22,1724.0
265.0,29,692.0,5.164179104477612,9.150926452411792,29,1796.0,0.6280849460114091,29,1796.0
270.0,33,852.0,6.173913043478261,9.38158341392988,33,1946.0,0.611118667503398,33,1946.0
275.0,34,1020.0,7.083333333333333,9.671888954036175,34,2114.0,0.6246334997881378,34,2114.0
280.0,30,1061.0,7.217687074829932,9.585251668013873,30,2117.0,0.5990801955524379,30,2117.0
285.0,14,802.0,5.276315789473684,9.620604254692594,14,1380.0,0.6371451723202652,14,1380.0
