step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.599657058832236,0,0.0,0.8212783893639719,0,0.0
20.0,0,0.0,0.0,13.732844788697061,0,0.0,0.972601260386347,0,0.0
25.0,0,0.0,0.0,13.766626429801786,0,0.0,0.9749013221422571,0,0.0
30.0,0,0.0,0.0,13.232289967088015,0,0.0,0.9701020856124917,0,0.0
35.0,0,0.0,0.0,12.959685466784931,0,0.0,0.9260192931975969,0,0.0
40.0,0,0.0,0.0,13.688005180041335,0,0.0,0.9802054036444756,0,0.0
45.0,0,0.0,0.0,13.436350487798292,0,0.0,0.9660549126528183,0,0.0
50.0,0,0.0,0.0,13.64941989253606,0,0.0,0.9815485732620305,0,0.0
55.0,0,0.0,0.0,13.057261700942334,0,0.0,0.9541242340041208,0,0.0
60.0,0,0.0,0.0,12.957095350265073,0,0.0,0.955586408637308,0,0.0
65.0,0,0.0,0.0,12.814292162418885,0,0.0,0.938316405394506,0,0.0
70.0,1,3.0,0.25,11.346077347844115,1,3.0,0.8339874643453257,1,3.0
75.0,2,11.0,0.7857142857142857,11.222253604451694,2,11.0,0.8303417802607872,2,11.0
80.0,2,21.0,1.5,11.450070213682366,2,21.0,0.8463614765497726,2,21.0
85.0,2,31.0,1.9375,10.36226132464969,2,31.0,0.7754863276150837,2,31.0
90.0,4,47.0,2.9375,9.80841112506242,4,47.0,0.7290517802981975,4,47.0
95.0,5,68.0,3.4,9.39455769033824,5,68.0,0.6976726914276159,5,68.0
100.0,5,93.0,3.875,9.55857441636487,5,93.0,0.7004995606274765,5,93.0
105.0,6,123.0,4.555555555555555,10.110490759801642,6,123.0,0.7325709839181559,6,123.0
110.0,7,155.0,5.344827586206897,9.949035749433413,7,155.0,0.7223744207345981,7,155.0
115.0,8,194.0,6.689655172413793,9.269512104463313,8,194.0,0.6770314538810438,8,194.0
120.0,7,130.0,4.333333333333333,9.004588349090094,7,237.0,0.6466829610499932,7,237.0
125.0,6,143.0,4.205882352941177,9.311126444387813,6,149.0,0.7214021074035286,6,149.0
130.0,5,43.0,1.2285714285714286,9.511076834380004,5,179.0,0.7060131538438024,5,179.0
135.0,2,18.0,0.47368421052631576,10.611323535447102,2,36.0,0.8497880978428458,2,36.0
140.0,3,21.0,0.5121951219512195,10.822370904247514,3,50.0,0.7933375191576474,3,50.0
145.0,3,36.0,0.8372093023255814,11.352109850798707,3,48.0,0.842768517120031,3,48.0
150.0,3,43.0,0.9148936170212766,11.283060976233,3,69.0,0.785238182610385,3,69.0
155.0,5,65.0,1.3541666666666667,11.184117777843154,5,65.0,0.7803235773920625,5,65.0
160.0,6,93.0,1.690909090909091,11.224582640543694,6,93.0,0.7659774528989323,6,93.0
165.0,7,127.0,2.189655172413793,11.539839377461416,7,127.0,0.763596946679866,7,127.0
170.0,8,164.0,2.6885245901639343,11.644606503782663,8,164.0,0.7616193813441245,8,164.0
175.0,9,206.0,3.121212121212121,11.620826232306621,9,206.0,0.7649772958371385,9,206.0
180.0,9,251.0,3.535211267605634,11.569892153892223,9,251.0,0.764600223810928,9,251.0
185.0,10,300.0,4.166666666666667,11.719065147517394,10,300.0,0.7706910348507815,10,300.0
190.0,10,350.0,4.487179487179487,11.617791352224373,10,350.0,0.7794544567187819,10,350.0
195.0,8,286.0,3.575,10.929317234195624,8,402.0,0.7231956923982407,8,402.0
200.0,7,284.0,3.55,11.225613386770881,7,284.0,0.8275068463130802,7,284.0
205.0,9,306.0,3.8734177215189876,11.162999211527708,9,324.0,0.7904864133622538,9,324.0
210.0,8,343.0,4.341772151898734,11.173436788245617,8,343.0,0.7915215672370163,8,343.0
215.0,13,399.0,4.6395348837209305,10.682780921744873,13,399.0,0.7260750643103724,13,399.0
220.0,17,475.0,5.21978021978022,10.480167667407931,17,475.0,0.7026084493644671,17,475.0
225.0,21,569.0,6.184782608695652,10.040655828221775,21,569.0,0.67510549363961,21,569.0
230.0,23,680.0,6.938775510204081,9.575586381499743,23,680.0,0.63442536036817,23,680.0
235.0,30,818.0,7.79047619047619,9.111942925714263,30,818.0,0.5975798139213987,30,818.0
240.0,32,977.0,9.046296296296296,9.12764824973497,32,977.0,0.6007524739115061,32,977.0
245.0,34,1145.0,10.409090909090908,8.982985360175812,34,1145.0,0.5934064478265106,34,1145.0
250.0,37,1324.0,11.413793103448276,8.827400863948037,37,1324.0,0.5730754196578872,37,1324.0
255.0,40,1518.0,12.864406779661017,8.618604882443796,40,1518.0,0.5498090705180504,40,1518.0
260.0,39,1426.0,11.688524590163935,8.349613693383393,39,1727.0,0.5358637499726221,39,1727.0
265.0,14,811.0,6.647540983606557,8.523536050601741,14,1296.0,0.6115231076629756,14,1296.0
270.0,17,838.0,6.758064516129032,8.658891074110572,17,1359.0,0.604923716123264,17,1359.0
275.0,34,978.0,7.5813953488372094,8.717034951682374,34,1497.0,0.5835378424152605,34,1497.0
280.0,45,1182.0,8.887218045112782,8.74736482456625,45,1701.0,0.5467364168528003,45,1701.0
285.0,44,1322.0,9.375886524822695,8.415558220156251,44,1932.0,0.5208016119663784,44,1932.0
290.0,24,1152.0,7.890410958904109,8.33872435758741,24,1583.0,0.5398493398681846,24,1583.0
