step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.057516735570971,0,0.0,0.9277719853428095,0,0.0
20.0,0,0.0,0.0,12.808399677920704,0,0.0,0.9838255089536749,0,0.0
25.0,0,0.0,0.0,12.96791236073858,0,0.0,0.9962852800897867,0,0.0
30.0,0,0.0,0.0,12.806027428443599,0,0.0,0.9606304740271088,0,0.0
35.0,0,0.0,0.0,12.690989396229726,0,0.0,0.949380625714021,0,0.0
40.0,0,0.0,0.0,12.929743177169462,0,0.0,0.976923488801576,0,0.0
45.0,0,0.0,0.0,12.90020833485022,0,0.0,0.965200122979568,0,0.0
50.0,0,0.0,0.0,12.994110395633323,0,0.0,0.9710718645047965,0,0.0
55.0,0,0.0,0.0,12.774443081689256,0,0.0,0.9467068429236274,0,0.0
60.0,0,0.0,0.0,12.90697879442597,0,0.0,0.9376471887693973,0,0.0
65.0,0,0.0,0.0,13.484049734815393,0,0.0,0.983320441966128,0,0.0
70.0,0,0.0,0.0,13.188536398100844,0,0.0,0.9608386274080205,0,0.0
75.0,2,4.0,0.2857142857142857,11.46886230534743,2,4.0,0.823492174089382,2,4.0
80.0,2,14.0,1.0,11.782254533329882,2,14.0,0.845627167641213,2,14.0
85.0,3,25.0,1.5625,10.70590092710255,3,25.0,0.7771076340651529,3,25.0
90.0,3,40.0,2.5,10.639856913059571,3,40.0,0.7720270230010324,3,40.0
95.0,4,58.0,2.9,10.191946591412812,4,58.0,0.7457998514355638,4,58.0
100.0,6,82.0,3.4166666666666665,9.52840407064023,6,82.0,0.6866983565432713,6,82.0
105.0,6,112.0,4.148148148148148,10.403228331949098,6,112.0,0.7472020178607898,6,112.0
110.0,8,144.0,4.9655172413793105,9.252503904618134,8,144.0,0.6687576646453067,8,144.0
115.0,10,190.0,6.551724137931035,8.78772532298864,10,190.0,0.6343485640508708,10,190.0
120.0,11,242.0,8.066666666666666,8.618744671661728,11,242.0,0.6175806874423444,11,242.0
125.0,12,298.0,8.764705882352942,8.701440340559003,12,298.0,0.6281441221716825,12,298.0
130.0,12,343.0,9.8,8.403485334373688,12,358.0,0.6018941827673266,12,358.0
135.0,12,403.0,10.605263157894736,8.8633602277587,12,403.0,0.6531952957175334,12,403.0
140.0,12,463.0,11.292682926829269,9.011297247601338,12,463.0,0.6540680023567385,12,463.0
145.0,12,523.0,12.162790697674419,9.460263030312005,12,523.0,0.6755834081138236,12,523.0
150.0,12,583.0,12.404255319148936,8.8774317791851,12,583.0,0.6344347958662403,12,583.0
155.0,18,663.0,13.8125,7.584293739405287,18,663.0,0.5308559195601976,18,663.0
160.0,24,771.0,14.277777777777779,6.902883797390853,24,771.0,0.48559180065495805,24,771.0
165.0,25,896.0,15.448275862068966,7.230156337804884,25,896.0,0.5144361492986488,25,896.0
170.0,26,1024.0,16.78688524590164,7.371463226101248,26,1024.0,0.5210560764665526,26,1024.0
175.0,26,1154.0,17.753846153846155,7.744483276074363,26,1154.0,0.551559728528906,26,1154.0
180.0,26,1284.0,18.08450704225352,7.902959620561554,26,1284.0,0.5691286182053237,26,1284.0
185.0,28,1422.0,19.216216216216218,7.924287939560307,28,1422.0,0.5658121181230811,28,1422.0
190.0,30,1570.0,19.382716049382715,7.883868521593701,30,1570.0,0.5616893136895538,30,1570.0
195.0,33,1728.0,20.571428571428573,7.41311190266897,33,1728.0,0.532353164329101,33,1728.0
200.0,39,1915.0,22.011494252873565,7.378379789536722,39,1915.0,0.5270561638942453,39,1915.0
205.0,41,2114.0,24.022727272727273,7.0755878790765925,41,2114.0,0.5051930469996057,41,2114.0
210.0,45,2326.0,25.560439560439562,6.6707906317159225,45,2326.0,0.4731730104561964,45,2326.0
215.0,45,2551.0,25.767676767676768,6.906810153209641,45,2551.0,0.4887847649696441,45,2551.0
220.0,48,2782.0,26.245283018867923,6.619977165383737,48,2782.0,0.46853153505054596,48,2782.0
225.0,54,3035.0,27.59090909090909,6.5464748881705255,54,3036.0,0.46285765029807563,54,3036.0
230.0,57,3314.0,28.56896551724138,6.3222164431356305,57,3315.0,0.44750713439754397,57,3315.0
235.0,64,3616.0,29.398373983739837,6.166090009231112,64,3617.0,0.43669145506995605,64,3617.0
240.0,69,3945.0,30.8203125,5.77341129228815,69,3946.0,0.41117749614040117,69,3946.0
245.0,75,4308.0,32.88549618320611,5.20066309050621,75,4309.0,0.37149670174592025,75,4309.0
250.0,82,4706.0,34.35036496350365,5.030421119599444,82,4707.0,0.3588770535501133,82,4707.0
255.0,86,5129.0,36.635714285714286,5.14751346854985,86,5130.0,0.3682767949152654,86,5130.0
260.0,88,5564.0,37.85034013605442,5.3167211000014465,88,5565.0,0.3816108470422698,88,5565.0
265.0,89,6006.0,39.51315789473684,5.3738860791298935,89,6007.0,0.3858388548621323,89,6007.0
270.0,93,6460.0,41.67741935483871,4.906269367517098,93,6461.0,0.35112415181901935,93,6461.0
275.0,101,6949.0,42.6319018404908,4.768616233322706,101,6950.0,0.33853656229687373,101,6950.0
280.0,106,7472.0,44.74251497005988,4.686507841634086,106,7473.0,0.3316387113620782,106,7473.0
285.0,111,8014.0,45.53409090909091,4.514882034615983,111,8015.0,0.31868130674328715,111,8015.0
