step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.067039606452454,0,0.0,0.8692210549570047,0,0.0
20.0,0,0.0,0.0,13.802493806951166,0,0.0,0.993244028844956,0,0.0
25.0,0,0.0,0.0,13.787384868040167,0,0.0,0.9919940244508825,0,0.0
30.0,0,0.0,0.0,13.268032172050296,0,0.0,0.9771824543794544,0,0.0
35.0,0,0.0,0.0,13.000746762863647,0,0.0,0.9310511216363713,0,0.0
40.0,0,0.0,0.0,13.713220192002945,0,0.0,0.9784015545489181,0,0.0
45.0,0,0.0,0.0,13.399966167635794,0,0.0,0.981220299820828,0,0.0
50.0,0,0.0,0.0,13.427973377984527,0,0.0,0.9839745267456325,0,0.0
55.0,0,0.0,0.0,12.979309785383903,0,0.0,0.9403486357718439,0,0.0
60.0,0,0.0,0.0,13.196700317509363,0,0.0,0.9543521740756773,0,0.0
65.0,0,0.0,0.0,13.522488534473274,0,0.0,0.9667311662118895,0,0.0
70.0,1,2.0,0.16666666666666666,11.489441158995957,1,2.0,0.8185484401826776,1,2.0
75.0,2,12.0,0.8571428571428571,11.57762417873955,2,12.0,0.8161103863943108,2,12.0
80.0,2,22.0,1.5714285714285714,11.728769334784895,2,22.0,0.8272137474992362,2,22.0
85.0,2,32.0,2.0,10.580872689909828,2,32.0,0.7538826747873638,2,32.0
90.0,4,49.0,3.0625,10.112176669837208,4,49.0,0.7161885926481345,4,49.0
95.0,5,71.0,3.55,9.555796503460869,5,71.0,0.6827871103258014,5,71.0
100.0,5,96.0,4.0,10.313116718066071,5,96.0,0.7319047795088901,5,96.0
105.0,5,121.0,4.481481481481482,10.922328945570271,5,121.0,0.7785244934195559,5,121.0
110.0,6,148.0,5.103448275862069,10.223403191059306,6,148.0,0.7281930990251697,6,148.0
115.0,4,99.0,3.413793103448276,9.22986922105522,4,180.0,0.6494565075520123,4,180.0
120.0,6,119.0,3.966666666666667,9.222749370275704,6,125.0,0.6894398690950634,6,125.0
125.0,8,156.0,4.588235294117647,8.860632564572933,8,162.0,0.6236200040871792,8,162.0
130.0,10,206.0,5.885714285714286,9.601229818057366,10,212.0,0.6542304824148505,10,212.0
135.0,8,231.0,6.078947368421052,10.105613540814995,8,241.0,0.7055185174292581,8,241.0
140.0,7,254.0,6.195121951219512,10.08734500322447,7,254.0,0.7303707475126135,7,254.0
145.0,8,294.0,6.837209302325581,9.884605772753634,8,297.0,0.6922077336176861,8,297.0
150.0,10,341.0,7.25531914893617,10.11857191063733,10,341.0,0.7155633962854581,10,341.0
155.0,8,374.0,7.791666666666667,9.44085123193505,8,391.0,0.6344137064806749,8,391.0
160.0,11,423.0,7.833333333333333,9.389483393841017,11,423.0,0.6608845798065422,11,423.0
165.0,13,485.0,8.508771929824562,9.743153699206005,13,485.0,0.6717469497261885,13,485.0
170.0,14,552.0,9.2,9.747412992523492,14,552.0,0.6418664971593009,14,552.0
175.0,12,600.0,9.523809523809524,9.840312238696153,12,609.0,0.6747994937197066,12,609.0
180.0,12,660.0,9.565217391304348,9.867240544391416,12,660.0,0.6851631871622915,12,660.0
185.0,17,734.0,10.194444444444445,9.822737518904988,17,734.0,0.6563366606331059,17,734.0
190.0,17,819.0,10.636363636363637,10.295999341452614,17,819.0,0.6826791387476197,17,819.0
195.0,16,893.0,10.890243902439025,10.601668480910078,16,903.0,0.713556423808063,16,903.0
200.0,16,973.0,11.583333333333334,10.652886250148581,16,973.0,0.7183927549861572,16,973.0
205.0,19,1061.0,12.630952380952381,10.478856608152086,19,1061.0,0.7008331787929114,19,1061.0
210.0,21,1159.0,13.476744186046512,10.041506875339696,21,1159.0,0.6625925854983803,21,1159.0
215.0,22,1252.0,13.46236559139785,9.109885606486515,22,1269.0,0.5897269225955195,22,1269.0
220.0,27,1378.0,14.206185567010309,8.79515182580832,27,1378.0,0.5950145963121306,27,1378.0
225.0,32,1530.0,15.454545454545455,8.610463878073938,32,1530.0,0.5835639298628432,32,1530.0
230.0,35,1698.0,16.326923076923077,8.390311897594893,35,1698.0,0.5585452613396245,35,1698.0
235.0,39,1882.0,17.588785046728972,7.70744064537719,39,1883.0,0.5191123644103025,39,1883.0
240.0,46,2098.0,18.403508771929825,7.669464421875075,46,2099.0,0.5168679214109164,46,2099.0
245.0,50,2335.0,20.482456140350877,7.1705680863190295,50,2336.0,0.48705084479387295,50,2336.0
250.0,53,2599.0,21.658333333333335,7.223014692096334,53,2600.0,0.494111000336193,53,2600.0
255.0,58,2877.0,23.390243902439025,6.889035530912045,58,2878.0,0.4632760355374518,58,2878.0
260.0,63,3181.0,24.65891472868217,6.810309294397037,63,3182.0,0.464964241146711,63,3182.0
265.0,65,3499.0,26.507575757575758,6.640316159149322,65,3500.0,0.4568364076723155,65,3500.0
270.0,69,3833.0,28.392592592592592,6.313114293875043,69,3834.0,0.4399857023548502,69,3834.0
275.0,75,4194.0,29.535211267605632,5.919161302276822,75,4195.0,0.41358019140649077,75,4195.0
280.0,82,4590.0,31.655172413793103,5.525391982620855,82,4591.0,0.3876953024750122,82,4591.0
285.0,87,5015.0,32.77777777777778,5.238241727882225,87,5016.0,0.36679822623996944,87,5016.0
