step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.390363687393949,0,0.0,0.9639570020291293,0,0.0
20.0,0,0.0,0.0,11.642060001155135,0,0.0,0.9834315902667572,0,0.0
25.0,0,0.0,0.0,11.739417079261278,0,0.0,0.9915891315542633,0,0.0
30.0,0,0.0,0.0,12.016989659251186,0,0.0,0.9686520802396749,0,0.0
35.0,0,0.0,0.0,12.118715927774918,0,0.0,0.9484382133806571,0,0.0
40.0,0,0.0,0.0,12.705166364997982,0,0.0,0.9689766541162534,0,0.0
45.0,0,0.0,0.0,12.91679058462348,0,0.0,0.9879215896306874,0,0.0
50.0,0,0.0,0.0,12.950749725341412,0,0.0,0.9900876138240656,0,0.0
55.0,0,0.0,0.0,12.539895297722751,0,0.0,0.9568303746666362,0,0.0
60.0,0,0.0,0.0,12.628767690563082,0,0.0,0.9803474370536941,0,0.0
65.0,0,0.0,0.0,12.533594147620171,0,0.0,0.9808104366707435,0,0.0
70.0,0,0.0,0.0,12.586452259303316,0,0.0,0.9851444926742917,0,0.0
75.0,0,0.0,0.0,11.933926835720868,0,0.0,0.9203977321898094,0,0.0
80.0,1,5.0,0.35714285714285715,11.489230204257698,1,5.0,0.8800253134213047,1,5.0
85.0,1,10.0,0.625,10.411297614023335,1,11.0,0.8224199666135313,1,11.0
90.0,1,15.0,0.9375,10.51008244739102,1,15.0,0.8317112486249422,1,15.0
95.0,2,25.0,1.3157894736842106,11.037380603545246,2,25.0,0.830593000830427,2,25.0
100.0,2,35.0,1.4583333333333333,11.575607122062777,2,35.0,0.8589098857134491,2,35.0
105.0,3,47.0,1.7407407407407407,11.451648895151061,3,47.0,0.8534749493836026,3,47.0
110.0,3,62.0,2.1379310344827585,11.108855560516329,3,62.0,0.8158346113104374,3,62.0
115.0,5,84.0,2.896551724137931,10.854334161257807,5,84.0,0.7934866136237637,5,84.0
120.0,5,109.0,3.6333333333333333,10.526306578902675,5,109.0,0.7598290180068352,5,109.0
125.0,6,139.0,4.088235294117647,10.049860191118384,6,139.0,0.7339363352549089,6,139.0
130.0,8,173.0,4.942857142857143,9.765539801537898,8,173.0,0.7048513219604864,8,173.0
135.0,7,205.0,5.394736842105263,9.943814602407992,7,212.0,0.7082953695188583,7,212.0
140.0,8,244.0,5.951219512195122,10.174227397181273,8,244.0,0.7284285636580904,8,244.0
145.0,8,284.0,6.604651162790698,10.34841578721132,8,284.0,0.7487595123260858,8,284.0
150.0,9,326.0,7.2444444444444445,9.78921953977392,9,326.0,0.699860519092632,9,326.0
155.0,10,375.0,8.152173913043478,9.674090295483296,10,377.0,0.6795807513039218,10,377.0
160.0,12,431.0,8.288461538461538,8.802637761365272,12,431.0,0.6117170847224186,12,431.0
165.0,16,506.0,9.2,8.676127782607857,16,510.0,0.6020430540826438,16,510.0
170.0,17,591.0,10.189655172413794,9.081114028436273,17,591.0,0.6201619570720645,17,591.0
175.0,11,360.0,5.806451612903226,9.205209373562756,11,670.0,0.6320137870836545,11,670.0
180.0,4,129.0,1.8695652173913044,9.946637271760787,4,277.0,0.7832498107800646,4,277.0
185.0,4,149.0,2.0694444444444446,11.146212677786902,4,149.0,0.8842000268902731,4,149.0
190.0,3,154.0,1.9743589743589745,11.69089548787481,3,168.0,0.8372343189821355,3,168.0
195.0,5,175.0,2.1341463414634148,12.124452754654767,5,175.0,0.8627524761317239,5,175.0
200.0,7,204.0,2.4578313253012047,11.982222289114208,7,204.0,0.8412573640908679,7,204.0
205.0,8,243.0,2.892857142857143,11.881060238962208,8,243.0,0.8186076195361897,8,243.0
210.0,5,229.0,2.6941176470588237,11.755935845629823,5,281.0,0.8042053302737102,5,281.0
215.0,6,235.0,2.5543478260869565,11.549087113357277,6,235.0,0.8266755703225267,6,235.0
220.0,7,256.0,2.585858585858586,11.111152107627905,7,273.0,0.7543263882935647,7,273.0
225.0,7,284.0,2.784313725490196,11.531870907755703,7,285.0,0.8394168823175642,7,285.0
230.0,8,320.0,2.962962962962963,11.768835594572433,8,320.0,0.8254750617434442,8,320.0
235.0,8,346.0,3.1171171171171173,11.858168483611976,8,362.0,0.80603323891483,8,362.0
240.0,10,392.0,3.408695652173913,11.647156985321121,10,392.0,0.7825501762900092,10,392.0
245.0,9,422.0,3.8018018018018016,11.212692842190176,9,455.0,0.7492879365272248,9,455.0
250.0,11,459.0,4.098214285714286,10.729218675247392,11,459.0,0.7731905791142208,11,459.0
255.0,12,496.0,4.509090909090909,10.869795776637421,12,517.0,0.7451584370411657,12,517.0
260.0,14,564.0,4.904347826086957,11.182158461410362,14,564.0,0.7666686652230467,14,564.0
265.0,14,596.0,5.008403361344538,11.01194436432413,14,638.0,0.7195093953786605,14,638.0
270.0,11,626.0,5.0894308943089435,11.242275011679009,11,630.0,0.78586694847124,11,630.0
275.0,14,677.0,5.2890625,10.989818402669922,14,689.0,0.7421113524936139,14,689.0
280.0,18,753.0,5.929133858267717,10.567402572024397,18,757.0,0.6995368055645488,18,757.0
285.0,17,810.0,6.136363636363637,10.218968469701915,17,856.0,0.6515997557832296,17,856.0
290.0,17,863.0,6.299270072992701,10.440842805707168,17,867.0,0.7138813344797358,17,867.0
