step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
80.0,26,102.0,0.5,9.066509013239553,3,9.0,0.6718670434868891,1,32.0,0.6101066347045606,0,4.0,0.881144487891423,0,4.0,0.8957609690241742,1,2.0,0.7630970250354137,0,8.0,0.9218441911304341,1,3.0,0.3944330630043289,7,26.0,0.36141705731454754,1,8.0,0.5775294977760781,0,3.0,0.7409273601026746,1,4.0,0.5462899280076858,2,17.0,0.6398352706783649,2,7.0,0.40459378556353665,0,6.0,0.378355749964685,6,50.0,0.4431095574542497,1,16.0,0.7430712114101673,26,199.0
85.0,23,101.0,0.48095238095238096,8.806175372800421,2,12.0,0.5424255664934232,3,16.0,0.663504171774404,0,0.0,0.6594647489151605,0,0.0,0.8579153279543728,1,11.0,0.6927963104927521,0,8.0,0.9342053498906192,2,13.0,0.39718724347443785,3,40.0,0.39175978494984864,0,4.0,0.7703572157396086,0,0.0,0.902959759121722,2,14.0,0.5104305823481154,5,25.0,0.2687935306120187,2,12.0,0.1404300729924052,0,8.0,0.7355548177294385,0,42.0,0.6878039041577781,3,27.0,0.6574007655983709,23,232.0
90.0,26,97.0,0.46190476190476193,8.47040545669159,4,22.0,0.5589651310046665,1,13.0,0.34381244833296287,1,8.0,0.3861170191877497,1,1.0,0.29396427281613685,1,7.0,0.7891558906877307,0,2.0,0.6345585586189522,0,2.0,0.8863929352983538,0,22.0,0.6732637756817439,0,4.0,0.8981029627331617,1,1.0,0.7420422160991725,4,30.0,0.5411246411503219,3,35.0,0.16871680999775324,5,28.0,0.4304748860492876,0,8.0,0.8578798436525177,2,7.0,0.6891680498568512,3,21.0,0.39453342302894945,26,211.0
95.0,32,119.0,0.5483870967741935,8.187794988824525,0,15.0,0.5329827107078683,6,29.0,0.37587251756538104,1,15.0,0.7116290376983149,0,1.0,0.559037729852886,3,17.0,0.7636313756011244,4,15.0,0.026441606661623707,0,0.0,0.8160411458321672,3,15.0,0.4806462208284106,2,2.0,0.5446239117007818,1,6.0,0.5219571101138918,0,20.0,0.6397261995466688,1,21.0,0.6474392571689338,1,30.0,0.6160660782006857,0,4.0,0.9094784079206101,4,20.0,0.5439077469829916,6,30.0,0.16768165324172413,32,240.0
100.0,37,193.0,0.8464912280701754,8.289515434672284,2,6.0,0.6232665213492659,0,28.0,0.640949707864718,0,8.0,0.8400903208771731,0,2.0,0.8985000602083145,5,31.0,0.6156916243521309,7,50.0,0.06261058007509238,0,0.0,0.3928485220789884,4,34.0,0.32524019125643555,3,16.0,0.5418877312801371,0,2.0,0.7382778783004896,1,5.0,0.5072422879746173,1,14.0,0.8041476665846031,1,11.0,0.6621926179434805,1,5.0,0.35315118009223595,5,43.0,0.32403363592031686,7,49.0,0.07509326183463094,37,304.0
105.0,29,152.0,0.6909090909090909,8.717324046158918,1,3.0,0.5626267636932958,1,9.0,0.7177240907535342,0,4.0,0.7979215226267471,0,2.0,0.9113675233122472,6,61.0,0.505472267626287,1,50.0,0.5240818131587612,1,7.0,0.3940957286479071,1,28.0,0.3524834298084602,0,10.0,0.6891323016266363,0,0.0,0.8226603317521135,7,29.0,0.35499180860855856,1,15.0,0.8313448057587091,1,10.0,0.3332690141839685,2,15.0,0.6204949666199792,2,36.0,0.308298978465614,5,56.0,0.42319334404698705,29,335.0
110.0,21,110.0,0.502283105022831,8.917351952786461,3,12.0,0.6035548878299789,2,8.0,0.4096631045448452,0,0.0,0.6103801032398483,0,6.0,0.8100307848780293,2,49.0,0.2523659871220136,0,16.0,0.7783704907877748,1,6.0,0.8059308272966007,0,4.0,0.7992703818056096,0,4.0,0.8939744144863546,0,0.0,0.5106060566504369,2,34.0,0.599890755326357,3,24.0,0.34867072565785606,3,22.0,0.5927787045018152,0,4.0,0.8765453485358337,0,7.0,0.6189414611088707,5,61.0,0.6540608643184269,21,257.0
115.0,42,208.0,0.9454545454545454,8.80263770401877,1,11.0,0.5915375456550132,6,27.0,0.3646923952461063,2,12.0,0.20783543569757565,0,4.0,0.9472504519292002,6,27.0,0.37133128300660373,1,14.0,0.7741922353469184,1,9.0,0.8444471814991737,0,2.0,0.8917499305923741,1,2.0,0.721984920540641,3,9.0,0.6052845793933881,3,18.0,0.6868967699554809,8,53.0,0.3183561255631541,2,10.0,0.6393329426812732,0,0.0,0.8082428517459928,3,17.0,0.5516542341517142,5,84.0,0.5920485425218781,42,299.0
120.0,38,243.0,1.119815668202765,8.37889530549558,3,10.0,0.6397645983446746,1,31.0,0.5694369566154321,0,4.0,0.9308353029329173,0,8.0,0.7852315408349414,3,31.0,0.2751216630750536,1,9.0,0.8251457081336319,0,4.0,0.6118175246877954,0,2.0,0.7764419678294762,3,15.0,0.5156505976891574,0,4.0,0.8230346965287967,4,24.0,0.4937812279140208,5,59.0,0.40101274032828205,2,18.0,0.5605659364564533,2,5.0,0.3704194836730354,6,43.0,0.5810747575266646,8,116.0,0.09552115518008741,38,383.0
125.0,34,130.0,0.5803571428571429,7.869709020998536,1,7.0,0.5965740372763196,2,17.0,0.6331197314175158,0,8.0,0.7527978325642237,0,4.0,0.8807101865447614,7,33.0,0.2689389616517986,3,18.0,0.4947834316116731,6,20.0,0.2913710022228817,0,0.0,0.7462235223379025,0,10.0,0.6959338887600898,0,0.0,0.768264062754697,2,22.0,0.3709011991407331,0,34.0,0.29831819026050804,2,11.0,0.5023774506086175,2,21.0,0.6239110724123446,4,43.0,0.41395088917027256,5,109.0,0.08992343090861235,34,357.0
130.0,42,218.0,0.960352422907489,8.167829740066942,3,14.0,0.6125643592013295,3,17.0,0.4228101374959792,0,4.0,0.8054738733048041,0,8.0,0.571985589560523,8,69.0,0.254031827262257,8,46.0,0.26925212550714156,2,26.0,0.20365348095195218,0,4.0,0.8193000052361183,0,4.0,0.9454669934163582,0,0.0,0.46382946005695097,2,17.0,0.7105571852993009,6,31.0,0.42418069263678443,4,32.0,0.7025770102207571,0,8.0,0.9151945104996777,6,34.0,0.2778535485167969,0,35.0,0.631179494006567,42,349.0
135.0,32,129.0,0.5972222222222222,7.9935161328490425,0,8.0,0.5763852563092213,7,45.0,0.3042399106139927,0,6.0,0.8433463076639132,0,4.0,0.8373407551447501,3,75.0,0.3525799792661485,4,51.0,0.12727316355439316,3,23.0,0.5807452242364616,0,4.0,0.898955571423146,0,0.0,0.7599543052792935,3,10.0,0.5177691356565961,1,5.0,0.7122559328091683,0,32.0,0.7045298163541037,1,23.0,0.6235895868317277,0,4.0,0.8824821502645891,7,53.0,0.23464814030503633,3,40.0,0.4687687875774561,32,383.0
140.0,32,138.0,0.6244343891402715,8.152862067450416,3,8.0,0.6335755348979791,1,42.0,0.5284849697960385,0,4.0,0.7649942350186385,0,4.0,0.8465033828377512,0,25.0,0.6410939252321607,4,38.0,0.4756574582170619,0,12.0,0.7234695441522923,0,4.0,0.9224871182773557,3,8.0,0.45905416042638675,0,5.0,0.7111098630704126,4,15.0,0.5283756613087115,1,10.0,0.6236465532201264,6,25.0,0.2550562226836136,0,4.0,0.443103700511601,5,53.0,0.4808288779561679,5,62.0,0.33339704891212196,32,319.0
145.0,34,175.0,0.7743362831858407,8.255123056678176,1,5.0,0.6494301375041458,2,11.0,0.6804122988779316,0,4.0,0.8647725376689754,0,0.0,0.8128794604915738,0,4.0,0.8554844227769691,2,38.0,0.6518055545990055,0,4.0,0.8901804648843277,1,1.0,0.5704803967942246,0,9.0,0.7104199091261435,0,0.0,0.7848424607088001,1,11.0,0.38449206881224646,1,8.0,0.2017290107803004,6,45.0,0.12852819465712803,2,15.0,0.5982265281550019,7,67.0,0.531568211254525,11,106.0,0.3195321441338755,34,328.0
150.0,45,335.0,1.4565217391304348,8.268326033379228,3,11.0,0.6061485880408527,0,8.0,0.43667019482949454,0,0.0,0.7956069150113861,0,4.0,0.7050761755980133,2,3.0,0.7241925046947543,3,35.0,0.4598115744676225,1,3.0,0.5454514568170531,2,11.0,0.7074394920913376,0,4.0,0.8983286728096739,2,5.0,0.45592584759875193,2,16.0,0.6907235097786008,6,36.0,0.41935971360299734,4,44.0,0.6200680303487895,0,8.0,0.8556829489660891,9,104.0,0.3525145214432321,11,157.0,0.11890952314180574,45,449.0
155.0,50,364.0,1.5230125523012552,7.663784748844159,2,10.0,0.564624939178284,7,31.0,0.33099482308368977,0,4.0,0.45974939175568263,0,4.0,0.5538823490761168,3,14.0,0.6262343229967631,8,67.0,0.3273981666505243,2,13.0,0.7260301261173897,0,0.0,0.7541372428906871,2,8.0,0.5121771731322338,3,18.0,0.4493522203464348,2,9.0,0.678547772167277,2,41.0,0.6322350416566641,2,32.0,0.6820935198177843,0,4.0,0.9274100663166213,6,112.0,0.2455661500526897,11,220.0,0.11244522140501109,50,587.0
160.0,49,428.0,1.7540983606557377,7.835871113638925,3,18.0,0.6458708620272274,2,44.0,0.5918340786052323,0,4.0,0.9315379329809687,0,4.0,0.7891197968821207,6,38.0,0.4129325114460187,8,71.0,0.22932378372631534,0,4.0,0.7439473736298106,0,0.0,0.6848988178056177,5,30.0,0.38056368765892534,0,11.0,0.507109185243453,4,23.0,0.501047803404112,3,22.0,0.4369046945898329,4,27.0,0.4291844035274307,0,2.0,0.5307408597244472,3,64.0,0.5602055762242177,11,275.0,0.4318855196691447,49,637.0
165.0,33,241.0,1.0041666666666667,7.938847638005979,2,13.0,0.4613163641883022,1,19.0,0.6208770218087668,0,6.0,0.8066948375490846,0,0.0,0.6883628664837129,2,37.0,0.339962613430914,4,60.0,0.1970835183991844,0,4.0,0.8506870755499519,0,0.0,0.4042134416627027,7,63.0,0.5288587419566767,0,0.0,0.7153788976205165,2,22.0,0.3690620107108235,7,45.0,0.3148872445777134,3,25.0,0.354440092039869,0,8.0,0.7313013933056681,0,31.0,0.5875826315800204,5,245.0,0.5358557889590978,33,578.0
170.0,38,178.0,0.7447698744769874,8.255921336766303,4,21.0,0.5803805105893356,3,20.0,0.4268407028198335,0,4.0,0.8453432002481285,0,0.0,0.7133925816020218,1,13.0,0.6765314739987673,4,75.0,0.33700640923441255,2,4.0,0.6190394845181808,0,0.0,0.8183918296303757,2,57.0,0.5364511728902285,0,4.0,0.7532549235595575,1,12.0,0.7123623636832672,7,81.0,0.40003894835925674,5,20.0,0.3701670881007998,0,8.0,0.8945374258108945,7,39.0,0.37330711455855936,2,139.0,0.38666708639213915,38,497.0
175.0,44,211.0,0.890295358649789,7.840702047249088,2,17.0,0.5311475637509385,7,50.0,0.3558469126914482,0,6.0,0.8445793855199659,0,0.0,0.9832172603296644,2,9.0,0.6968545326141985,8,98.0,0.322551913111762,3,19.0,0.6830853206553046,0,0.0,0.8652701967258399,2,24.0,0.4484215042612724,0,4.0,0.8281365187909828,2,9.0,0.6968776811854466,1,72.0,0.5798131610113222,3,31.0,0.14927647638879027,0,4.0,0.9023650037312626,10,85.0,0.21607359029779216,4,121.0,0.2493021137026463,44,549.0
180.0,41,204.0,0.864406779661017,7.43711712206726,3,19.0,0.5622549456653759,2,47.0,0.5391544866594015,0,4.0,0.7576851674046763,0,0.0,0.8943850708976561,5,25.0,0.5225813401115464,4,98.0,0.31387160911653855,0,12.0,0.6773746156673133,0,0.0,0.7900061500793487,2,11.0,0.36878616853680096,2,10.0,0.7225113671136266,5,25.0,0.4429577851813498,0,19.0,0.5839081355987223,2,29.0,0.5953113112125245,2,2.0,0.3392219913018278,6,93.0,0.41343506538870295,8,154.0,0.15665052113840183,41,548.0
185.0,34,127.0,0.5183673469387755,7.885498669202058,1,14.0,0.5573963264011931,2,22.0,0.6735221679509756,0,6.0,0.8361882765874952,1,1.0,0.6966905148387332,5,33.0,0.24703552743479465,0,57.0,0.5431300650269112,0,4.0,0.7663115642456224,1,2.0,0.4709971515933433,5,26.0,0.5577806297106702,3,19.0,0.5844201162484335,1,27.0,0.3380339375124192,1,10.0,0.304867317670727,1,12.0,0.8443222291369409,5,25.0,0.13076484255938342,0,50.0,0.6053806225206287,8,132.0,0.2573069520842849,34,440.0
190.0,30,119.0,0.46484375,8.073121339350276,3,14.0,0.5959849389052714,1,15.0,0.4399731351063728,0,4.0,0.8051433539204277,0,3.0,0.5574327879349321,6,35.0,0.40680196019863923,2,16.0,0.5298689875229957,2,10.0,0.6525839137883312,4,19.0,0.12463098635658747,0,25.0,0.5781034609048193,1,11.0,0.3959808160141505,1,10.0,0.7263185123544582,1,16.0,0.516824526608602,1,9.0,0.8376247002486941,0,25.0,0.6219314442006177,1,41.0,0.4025056014460374,7,78.0,0.3147760820264216,30,331.0
195.0,49,166.0,0.6720647773279352,7.581517921829165,2,15.0,0.5382944727255801,5,33.0,0.3355991779110982,0,4.0,0.9030397183368816,2,8.0,0.3680644278485689,4,39.0,0.47651524126975947,7,35.0,0.4314892730090137,4,22.0,0.7017685277324934,0,14.0,0.7700723520240481,3,13.0,0.4156466973748421,3,18.0,0.6243150309202381,3,12.0,0.6491965081758769,1,13.0,0.8011783619301315,2,5.0,0.2579569054361733,0,6.0,0.8569069865656108,8,68.0,0.18839297948433295,5,94.0,0.3228224253779926,49,399.0
200.0,49,241.0,0.9563492063492064,7.539297773354959,3,17.0,0.597845216034517,3,38.0,0.5172153171154891,0,2.0,0.8601260750400717,1,15.0,0.5432548593325093,6,33.0,0.49017862221342734,2,37.0,0.4034716218619152,4,42.0,0.5579210345824402,0,3.0,0.9328671092738001,3,22.0,0.3523346425489896,2,16.0,0.649703622506658,4,26.0,0.47733771853567747,0,6.0,0.6473158773958962,6,30.0,0.18329287220678808,0,4.0,0.8068391929178471,5,72.0,0.40541653196229344,10,100.0,0.2968121220286888,49,463.0
205.0,48,227.0,0.850187265917603,7.354233810480427,2,11.0,0.5420450156261594,3,26.0,0.6308943372405189,0,2.0,0.8072848235661386,0,6.0,0.5431476951080038,3,37.0,0.2832190121127711,5,35.0,0.5546992722944828,4,35.0,0.1248494070306441,0,1.0,0.5030052281804346,6,44.0,0.562776512331984,4,20.0,0.5466849467773399,3,31.0,0.3471713546474423,2,11.0,0.2350839300030946,1,36.0,0.6603620383796358,2,11.0,0.29958164317800523,0,30.0,0.6343425368766131,13,156.0,0.3501884864507492,48,492.0
210.0,50,343.0,1.2846441947565543,7.601378370375195,3,19.0,0.5437110832970464,1,14.0,0.3791135142817523,0,2.0,0.311867933965392,1,10.0,0.4264729181130625,5,28.0,0.4533239540967656,5,52.0,0.6362298684458906,7,30.0,0.20093854660191002,4,17.0,0.33241868750119385,0,38.0,0.6157285545074707,2,22.0,0.33372886308751243,3,22.0,0.61462516422591,5,34.0,0.44200513408552944,0,11.0,0.827470164628623,0,8.0,0.5687568159269731,1,17.0,0.4797027698421123,13,221.0,0.16892674852530062,50,545.0
215.0,49,291.0,1.1064638783269962,7.6576170096895,3,19.0,0.47012260789249166,4,20.0,0.3928151125537264,0,2.0,0.6745284370657969,4,19.0,0.40174376559889285,3,34.0,0.49098307348513126,5,77.0,0.563207393443393,4,45.0,0.39720856646659475,0,18.0,0.6118951613864189,2,12.0,0.4585809732009689,3,21.0,0.6725762017391579,0,10.0,0.7607067123771133,0,31.0,0.6957102002989085,2,5.0,0.4573189162432187,0,8.0,0.8623373454020957,7,38.0,0.2636594104283961,12,228.0,0.05947044060001615,49,587.0
220.0,55,257.0,1.0,7.406535830057964,4,19.0,0.5491335774853973,1,26.0,0.6222369500376742,0,4.0,0.8605340569186767,7,52.0,0.4424946732860432,7,41.0,0.48590069225619514,4,61.0,0.06025763224390673,4,40.0,0.45170316130068616,0,8.0,0.8599095192259529,2,13.0,0.34684777341058837,1,13.0,0.6518922264942874,3,9.0,0.5106388388605928,2,11.0,0.5765982074581584,5,25.0,0.05844921091900105,0,4.0,0.7688691482011939,10,85.0,0.40471739247727995,5,150.0,0.34589097175874434,55,561.0
225.0,47,251.0,0.9881889763779528,6.983048204850088,1,19.0,0.4920462180790861,2,15.0,0.7062751377143239,0,4.0,0.8699256647231726,1,46.0,0.28152950891425976,8,77.0,0.28587997779478136,4,28.0,0.22732813563014512,3,34.0,0.3519863727010684,1,5.0,0.6700860782938742,7,34.0,0.5001063870107506,4,17.0,0.46945776347211177,5,36.0,0.3717967572384832,2,14.0,0.15923008313278164,1,34.0,0.47998888958552893,1,8.0,0.3088166838679596,5,92.0,0.4940064146812619,2,163.0,0.4286912830964012,47,626.0
230.0,42,190.0,0.7307692307692307,7.337826474386188,4,19.0,0.5753844304535534,2,10.0,0.39567990410307097,0,0.0,0.42335673405117685,4,25.0,0.3647109530340005,4,77.0,0.2751094159735855,4,47.0,0.45537332384485385,1,20.0,0.6556997594142304,4,19.0,0.4917893740925961,2,41.0,0.5088108910126027,1,19.0,0.4633616556344206,1,31.0,0.586466724293542,6,36.0,0.233319106534765,0,12.0,0.8420342468604007,0,12.0,0.5187171703173121,1,51.0,0.42489268767386196,8,190.0,0.35284796264273044,42,609.0
235.0,35,190.0,0.7196969696969697,7.71932633564247,0,12.0,0.5758221905097641,7,38.0,0.37827070514376265,2,6.0,0.2876683063568264,1,15.0,0.6069163634546171,1,35.0,0.4906955028928693,4,67.0,0.6349065481296766,3,24.0,0.5168582464296345,0,17.0,0.1608820425291379,3,24.0,0.395187773888514,2,14.0,0.692647857769152,0,5.0,0.8695591315943559,2,41.0,0.6286921807184895,1,10.0,0.7379667233985749,0,8.0,0.8374292102316184,2,47.0,0.28746679021953714,7,183.0,0.19841206391153482,35,546.0
240.0,48,243.0,0.9604743083003953,7.45781889425305,3,9.0,0.6284969682712953,1,40.0,0.6280280563176287,5,35.0,0.596661639017204,3,14.0,0.5957237388699282,3,31.0,0.5078297347216556,5,90.0,0.4777854073918077,2,17.0,0.41191090049662304,2,18.0,0.5615845280135348,3,29.0,0.2865329919970498,2,8.0,0.6938641698639617,2,6.0,0.5607514722358424,1,20.0,0.8024293364338737,3,22.0,0.19148834705287068,1,8.0,0.7876959952577025,8,69.0,0.3232097385255137,4,115.0,0.33569230621865237,48,531.0
