step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.739922493055928,0,0.0,0.8555704106474353,0,0.0
20.0,0,0.0,0.0,13.416029584366981,0,0.0,0.9768088015941985,0,0.0
25.0,0,0.0,0.0,13.585666537465215,0,0.0,0.989267000923492,0,0.0
30.0,0,0.0,0.0,13.046516764951662,0,0.0,0.9680480039679277,0,0.0
35.0,0,0.0,0.0,12.719224723026695,0,0.0,0.9489593537432377,0,0.0
40.0,0,0.0,0.0,13.270866690164429,0,0.0,0.9729567031827558,0,0.0
45.0,0,0.0,0.0,13.236648613433012,0,0.0,0.9436498637644314,0,0.0
50.0,0,0.0,0.0,13.962760882639323,0,0.0,0.9885582444808486,0,0.0
55.0,0,0.0,0.0,13.332147719973696,0,0.0,0.9451924413282345,0,0.0
60.0,0,0.0,0.0,13.257064984992331,0,0.0,0.9667742630265991,0,0.0
65.0,0,0.0,0.0,13.082891827844614,0,0.0,0.9568098890540658,0,0.0
70.0,1,1.0,0.08333333333333333,12.343305768861953,1,1.0,0.8923101747597365,1,1.0
75.0,1,6.0,0.42857142857142855,12.371783863128188,1,6.0,0.8939682247036641,1,6.0
80.0,1,11.0,0.7857142857142857,12.56552350983891,1,11.0,0.9083917859546387,1,11.0
85.0,1,16.0,1.0,12.281515406092243,1,16.0,0.8888431722117732,1,16.0
90.0,1,21.0,1.3125,12.027918924277284,1,21.0,0.8582707361672178,1,21.0
95.0,3,32.0,1.6,10.793302478504591,3,32.0,0.7501175894790368,3,32.0
100.0,3,47.0,1.9583333333333333,11.356724078849384,3,47.0,0.8017366046454255,3,47.0
105.0,3,62.0,2.2962962962962963,11.538981340533379,3,62.0,0.8185956318351567,3,62.0
110.0,4,81.0,2.793103448275862,11.289575126938924,4,81.0,0.8026558431672878,4,81.0
115.0,6,104.0,3.586206896551724,10.58166456500497,6,104.0,0.7525932674097723,6,104.0
120.0,6,134.0,4.466666666666667,10.353182116892127,6,134.0,0.7337761178769687,6,134.0
125.0,6,157.0,4.617647058823529,9.627494611575619,6,167.0,0.6660565177214851,6,167.0
130.0,7,187.0,5.5,9.46413978953263,7,191.0,0.6699488132875782,7,191.0
135.0,9,225.0,6.081081081081081,9.819783701737805,9,238.0,0.6885484813848605,9,238.0
140.0,9,270.0,6.75,9.955930829945125,9,274.0,0.696200764891806,9,274.0
145.0,8,300.0,7.317073170731708,9.927676875809816,8,303.0,0.7289851155761863,8,303.0
150.0,8,323.0,7.340909090909091,9.812027050775656,8,323.0,0.7229463295881655,8,323.0
155.0,10,369.0,8.2,9.725231812919032,10,369.0,0.6811834165254355,10,369.0
160.0,14,429.0,8.411764705882353,9.159659129954896,14,429.0,0.6109946218906385,14,429.0
165.0,15,504.0,9.163636363636364,9.280969843003557,15,506.0,0.6221236252876778,15,506.0
170.0,16,581.0,10.017241379310345,9.012823981266884,16,581.0,0.6044493969844423,16,581.0
175.0,17,662.0,10.67741935483871,9.10599266523358,17,668.0,0.6120505349260303,17,668.0
180.0,20,757.0,10.971014492753623,9.234958000792444,20,757.0,0.6275266658912523,20,757.0
185.0,19,848.0,11.943661971830986,8.964044653502771,19,856.0,0.6196140084384488,19,856.0
190.0,22,952.0,12.363636363636363,9.118285370289998,22,952.0,0.6147039079257884,22,952.0
195.0,23,1064.0,12.819277108433734,9.42282512868998,23,1064.0,0.6319655849721125,23,1064.0
200.0,23,1179.0,14.035714285714286,9.673202402158811,23,1179.0,0.660486580157917,23,1179.0
205.0,23,1294.0,15.404761904761905,9.561789607448711,23,1294.0,0.6568072236501737,23,1294.0
210.0,24,1414.0,16.63529411764706,9.419090339179592,24,1414.0,0.6429033531697529,24,1414.0
215.0,27,1538.0,16.9010989010989,8.86589764265422,27,1542.0,0.5938020845629178,27,1542.0
220.0,32,1688.0,17.224489795918366,8.405233034107159,32,1688.0,0.5692725375911698,32,1688.0
225.0,33,1826.0,17.901960784313726,8.205373003793218,33,1862.0,0.5511831725645576,33,1862.0
230.0,29,1955.0,18.10185185185185,8.485149205359786,29,1968.0,0.5991647100116368,29,1968.0
235.0,38,2120.0,18.761061946902654,8.120604920497083,38,2133.0,0.554654042826257,38,2133.0
240.0,44,2324.0,19.366666666666667,7.919194772808093,44,2337.0,0.5207196133960349,44,2337.0
245.0,42,2486.0,20.89075630252101,7.395139572052401,42,2551.0,0.4865793964452473,42,2551.0
250.0,36,2596.0,20.603174603174605,7.732092785327752,36,2637.0,0.5343657207251457,36,2637.0
255.0,43,2791.0,22.150793650793652,8.05382044337596,43,2825.0,0.5413360979822592,43,2825.0
260.0,48,3021.0,22.714285714285715,8.196060709150094,48,3055.0,0.5287934231689844,48,3055.0
265.0,46,3209.0,23.77037037037037,8.18035004099019,46,3277.0,0.5273224735919884,46,3277.0
270.0,40,3353.0,24.12230215827338,8.2348378753424,40,3374.0,0.5471078568293517,40,3374.0
275.0,47,3560.0,24.383561643835616,7.93420852895471,47,3586.0,0.5022902015488969,47,3586.0
280.0,57,3832.0,25.546666666666667,7.979116372924494,57,3854.0,0.4907490902065922,57,3854.0
285.0,57,4069.0,25.9171974522293,7.845948302737502,57,4149.0,0.4825559195015783,57,4149.0
