step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.835644387640059,0,0.0,0.9074373548919453,0,0.0
20.0,0,0.0,0.0,12.737454417683121,0,0.0,0.9770597748205468,0,0.0
25.0,0,0.0,0.0,12.844550361738012,0,0.0,0.9851246483948545,0,0.0
30.0,0,0.0,0.0,12.7161725620568,0,0.0,0.9652727079073289,0,0.0
35.0,0,0.0,0.0,12.504345288069576,0,0.0,0.9449824063159248,0,0.0
40.0,0,0.0,0.0,13.138178683569881,0,0.0,0.9856674462251723,0,0.0
45.0,0,0.0,0.0,13.090721848846805,0,0.0,0.9939558748306867,0,0.0
50.0,0,0.0,0.0,12.897687826654023,0,0.0,0.979343160048285,0,0.0
55.0,0,0.0,0.0,12.612744872268465,0,0.0,0.9534020863078349,0,0.0
60.0,0,0.0,0.0,12.723548869406889,0,0.0,0.9734809945422441,0,0.0
65.0,0,0.0,0.0,12.78860787224312,0,0.0,0.9793371619462491,0,0.0
70.0,0,0.0,0.0,12.09615758306908,0,0.0,0.9272815661664088,0,0.0
75.0,2,3.0,0.21428571428571427,10.917596909194938,2,3.0,0.8250209099166108,2,3.0
80.0,1,6.0,0.42857142857142855,11.161828596163941,1,12.0,0.8423564839665413,1,12.0
85.0,1,11.0,0.6875,11.291217500525306,1,11.0,0.8647631889206441,1,11.0
90.0,1,16.0,1.0,11.826538695591683,1,16.0,0.8852475746469622,1,16.0
95.0,3,25.0,1.25,10.56659949817334,3,25.0,0.7560806403012803,3,25.0
100.0,3,40.0,1.6666666666666667,11.211820663361962,3,40.0,0.7990710716028425,3,40.0
105.0,3,55.0,2.037037037037037,11.154659000076036,3,55.0,0.7919786646580388,3,55.0
110.0,5,79.0,2.7241379310344827,10.876233275706415,5,79.0,0.7647130544885452,5,79.0
115.0,5,104.0,3.586206896551724,11.181216057133645,5,104.0,0.7889357987321012,5,104.0
120.0,6,130.0,4.333333333333333,10.713881406480523,6,130.0,0.7475866034867757,6,130.0
125.0,8,165.0,4.852941176470588,9.73735258173416,8,165.0,0.6550464755821808,8,165.0
130.0,11,215.0,6.142857142857143,9.467618978795551,11,215.0,0.6307187869924125,11,215.0
135.0,9,208.0,5.473684210526316,9.560918510387108,9,269.0,0.6405488676682008,9,269.0
140.0,8,236.0,5.7560975609756095,10.198542570137212,8,236.0,0.7365335343361853,8,236.0
145.0,7,264.0,6.285714285714286,10.161454753499546,7,275.0,0.7124873628112622,7,275.0
150.0,9,307.0,6.822222222222222,9.79242789875754,9,307.0,0.677817185655017,9,307.0
155.0,8,163.0,3.5434782608695654,9.151384916315017,8,359.0,0.6285338823823096,8,359.0
160.0,4,53.0,1.0192307692307692,9.733450187353021,4,151.0,0.7375048667571238,4,151.0
165.0,6,34.0,0.6071428571428571,10.190856886693764,6,179.0,0.7139523184397217,6,179.0
170.0,8,73.0,1.2372881355932204,11.104712454749587,8,171.0,0.7667651409025992,8,171.0
175.0,9,105.0,1.6666666666666667,10.944826568109207,9,214.0,0.7195021030693964,9,214.0
180.0,12,160.0,2.318840579710145,10.469908020006722,12,258.0,0.6847045292767613,12,258.0
185.0,10,140.0,1.9444444444444444,10.55235031513589,10,322.0,0.6906260163278214,10,322.0
190.0,8,162.0,2.050632911392405,11.048987692672757,8,260.0,0.7954064811497319,8,260.0
195.0,9,206.0,2.4819277108433737,11.39737526486163,9,304.0,0.8022297190920412,9,304.0
200.0,10,256.0,2.9767441860465116,11.388994413617638,10,354.0,0.7678329548071378,10,354.0
205.0,12,316.0,3.8536585365853657,11.093533777533356,12,417.0,0.7367512544778994,12,417.0
210.0,14,384.0,4.517647058823529,11.080490112383158,14,482.0,0.7246973658839099,14,482.0
215.0,14,446.0,4.8478260869565215,10.915421911202026,14,553.0,0.7164045268126702,14,553.0
220.0,18,522.0,5.4375,10.629251931667827,18,620.0,0.7024300999498772,18,620.0
225.0,15,307.0,3.1979166666666665,10.307133474504836,15,598.0,0.6861568985618479,15,598.0
230.0,9,84.0,0.8571428571428571,10.522545867128358,9,203.0,0.7745539150794447,9,203.0
235.0,16,127.0,1.2095238095238094,10.050160069179821,16,267.0,0.6844886437517543,16,267.0
240.0,23,220.0,2.0,10.20615717045485,23,339.0,0.6778889188044174,23,339.0
245.0,28,346.0,3.1171171171171173,9.877032176632547,28,465.0,0.641089955805221,28,465.0
250.0,32,495.0,4.267241379310345,9.224352519693484,32,614.0,0.5761155928178812,32,614.0
255.0,32,480.0,4.173913043478261,8.985945923206883,32,789.0,0.5652311691936136,32,789.0
260.0,12,218.0,1.8016528925619835,9.45141010018606,12,538.0,0.6579081787359283,12,538.0
265.0,16,285.0,2.3360655737704916,9.563111879194953,16,605.0,0.6481197620869773,16,605.0
270.0,32,421.0,3.3951612903225805,9.351569394808653,32,741.0,0.6063502346249123,32,741.0
275.0,34,538.0,4.075757575757576,9.212813912322032,34,915.0,0.575105551729941,34,915.0
280.0,20,520.0,3.8518518518518516,9.350302447406829,20,754.0,0.6262500139893975,20,754.0
285.0,29,639.0,4.5,9.06775911635333,29,873.0,0.5796350686019067,29,873.0
290.0,46,835.0,5.719178082191781,8.864280730766321,46,1063.0,0.5400747300864148,46,1063.0
