step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.746395595895592,0,0.0,0.7770597860560314,0,0.0
20.0,0,0.0,0.0,14.796310596251768,0,0.0,0.9772408806613615,0,0.0
25.0,0,0.0,0.0,14.802563984538502,0,0.0,0.9774027876420448,0,0.0
30.0,0,0.0,0.0,13.934886367299333,0,0.0,0.9543034970256515,0,0.0
35.0,0,0.0,0.0,13.688978069246087,0,0.0,0.9666660599850088,0,0.0
40.0,0,0.0,0.0,13.696458496009015,0,0.0,0.9739288220291653,0,0.0
45.0,0,0.0,0.0,13.498325221117616,0,0.0,0.9669501962833257,0,0.0
50.0,0,0.0,0.0,13.744456763018931,0,0.0,0.9853426431007595,0,0.0
55.0,0,0.0,0.0,13.20626014655031,0,0.0,0.9518016497488268,0,0.0
60.0,0,0.0,0.0,13.207216501282243,0,0.0,0.9661820582789991,0,0.0
65.0,0,0.0,0.0,11.182003918186185,0,0.0,0.85875033078129,0,0.0
70.0,2,8.0,0.6666666666666666,10.601366607375654,2,8.0,0.8191916009375841,2,8.0
75.0,2,18.0,1.2857142857142858,10.856678051244481,2,18.0,0.8302895307170097,2,18.0
80.0,2,28.0,2.0,11.04487513224419,2,28.0,0.8443739529391596,2,28.0
85.0,2,38.0,2.375,10.389406222886384,2,38.0,0.7886177055260623,2,38.0
90.0,3,53.0,3.3125,10.483638710922643,3,53.0,0.7936994368054634,3,53.0
95.0,5,70.0,3.5,9.320112300188786,5,70.0,0.6979502630672164,5,70.0
100.0,5,95.0,3.9583333333333335,9.661243709205516,5,95.0,0.7155426423571346,5,95.0
105.0,6,125.0,4.62962962962963,10.02676276647317,6,125.0,0.742500234189984,6,125.0
110.0,7,158.0,5.448275862068965,9.971895162393029,7,158.0,0.7321715120243976,7,158.0
115.0,8,195.0,6.724137931034483,9.739050387925605,8,195.0,0.7127281652157953,8,195.0
120.0,9,236.0,7.866666666666666,9.323594058571405,9,236.0,0.6749273456472883,9,236.0
125.0,9,281.0,8.264705882352942,9.238102817998497,9,281.0,0.6726425181175096,9,281.0
130.0,11,333.0,9.514285714285714,8.826171941804885,11,333.0,0.634212760589802,11,333.0
135.0,12,383.0,10.078947368421053,8.740444085110493,12,392.0,0.6315738428442624,12,392.0
140.0,13,445.0,10.853658536585366,8.710266680696838,13,445.0,0.638928076849203,13,445.0
145.0,11,337.0,7.837209302325581,8.853092867114926,11,510.0,0.6403127910828695,11,510.0
150.0,8,296.0,6.297872340425532,8.917541723308824,8,378.0,0.6495040739227919,8,378.0
155.0,10,342.0,7.125,9.519637772914777,10,342.0,0.6724367932440171,10,342.0
160.0,12,399.0,7.254545454545455,9.742157413048014,12,399.0,0.6457302748198025,12,399.0
165.0,13,463.0,7.982758620689655,10.301375400516035,13,463.0,0.6605018219551099,13,463.0
170.0,13,528.0,8.655737704918034,10.433239223674677,13,528.0,0.6720796897152742,13,528.0
175.0,14,597.0,9.184615384615384,10.52110375371079,14,597.0,0.6939065071054039,14,597.0
180.0,14,667.0,9.26388888888889,10.51179381323012,14,667.0,0.6891573211483187,14,667.0
185.0,15,741.0,10.013513513513514,10.683987522579969,15,741.0,0.6991853670902112,15,741.0
190.0,16,820.0,10.123456790123457,10.679074246082777,16,820.0,0.6980953930016633,16,820.0
195.0,12,421.0,4.895348837209302,10.483817974087078,12,899.0,0.6839868003069771,12,899.0
200.0,5,161.0,1.8295454545454546,10.65376239418183,5,270.0,0.8026269473559342,5,270.0
205.0,9,196.0,2.227272727272727,10.900063802751164,9,212.0,0.7955739067979325,9,212.0
210.0,10,242.0,2.688888888888889,11.363304001448693,10,242.0,0.7910072700157997,10,242.0
215.0,10,292.0,3.1739130434782608,11.656611822916803,10,292.0,0.7889233249752235,10,292.0
220.0,10,342.0,3.6382978723404253,11.863912421634724,10,342.0,0.7997253407260059,10,342.0
225.0,11,395.0,4.030612244897959,11.520914981232497,11,395.0,0.7776900776735363,11,395.0
230.0,13,457.0,4.480392156862745,11.458712904919542,13,457.0,0.7769520817943876,13,457.0
235.0,10,377.0,3.458715596330275,11.380352740120316,10,520.0,0.7627854314670076,10,520.0
240.0,12,388.0,3.4035087719298245,11.08029610470697,12,388.0,0.7708763963552562,12,388.0
245.0,18,465.0,4.008620689655173,10.675755337112678,18,465.0,0.7078002636058746,18,465.0
250.0,20,560.0,4.628099173553719,10.70171194538772,20,560.0,0.6846771162356335,20,560.0
255.0,21,665.0,5.40650406504065,10.971686722168396,21,665.0,0.6932849694592124,21,665.0
260.0,22,775.0,6.150793650793651,10.89487758517963,22,775.0,0.7046836566225083,22,775.0
265.0,26,893.0,7.380165289256198,10.312214640411993,26,893.0,0.6643559867531935,26,893.0
270.0,33,1039.0,8.658333333333333,9.681925944098456,33,1039.0,0.6112743404270031,33,1039.0
275.0,35,1074.0,8.523809523809524,9.403403668777605,35,1206.0,0.593186870791774,35,1206.0
280.0,33,1034.0,8.206349206349206,9.28535018669775,33,1126.0,0.5988683564751953,33,1126.0
285.0,34,933.0,7.015037593984962,9.011940765962057,34,1304.0,0.5762246067570667,34,1304.0
290.0,20,510.0,3.7226277372262775,8.843602150234384,20,963.0,0.5932215510091349,20,963.0
