step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.350766666815616,0,0.0,0.7641341016270076,0,0.0
20.0,0,0.0,0.0,14.26427779005834,0,0.0,0.9580136789460172,0,0.0
25.0,0,0.0,0.0,14.668217179160626,0,0.0,0.9847725162589629,0,0.0
30.0,0,0.0,0.0,13.670814672426053,0,0.0,0.9583278737098916,0,0.0
35.0,0,0.0,0.0,13.331532772475212,0,0.0,0.9301832296603233,0,0.0
40.0,0,0.0,0.0,13.791180450765953,0,0.0,0.9613406464741843,0,0.0
45.0,0,0.0,0.0,13.733076868863323,0,0.0,0.9460675142094405,0,0.0
50.0,0,0.0,0.0,14.27738522791003,0,0.0,0.9800337233083942,0,0.0
55.0,0,0.0,0.0,13.569785808565284,0,0.0,0.9434925052033094,0,0.0
60.0,0,0.0,0.0,13.421250541655018,0,0.0,0.9368059440034833,0,0.0
65.0,1,2.0,0.16666666666666666,12.437093472808149,1,2.0,0.8881595831914081,1,2.0
70.0,1,7.0,0.5833333333333334,11.523910317309863,1,7.0,0.8230759986384485,1,7.0
75.0,2,17.0,1.2142857142857142,11.5545268818078,2,17.0,0.8315853243507471,2,17.0
80.0,2,27.0,1.9285714285714286,11.712262717838238,2,27.0,0.8431872200308079,2,27.0
85.0,2,37.0,2.3125,11.352283530394908,2,37.0,0.8207208327619149,2,37.0
90.0,4,51.0,3.1875,9.803033443562484,4,51.0,0.7089957222116493,4,51.0
95.0,6,75.0,3.75,8.793729811693222,6,75.0,0.6379209430070726,6,75.0
100.0,6,105.0,4.375,9.741156013941813,6,105.0,0.7092661905781926,6,105.0
105.0,6,135.0,5.0,9.733265063197981,6,135.0,0.7141320756340105,6,135.0
110.0,7,170.0,5.862068965517241,9.693201726438627,7,170.0,0.7170054412852945,7,170.0
115.0,8,209.0,7.206896551724138,9.432606012286449,8,209.0,0.695982966799136,8,209.0
120.0,10,253.0,8.433333333333334,8.784158352667445,10,253.0,0.6359270637615688,10,253.0
125.0,7,166.0,4.882352941176471,8.91984173656406,7,300.0,0.656107010217172,7,300.0
130.0,6,178.0,5.085714285714285,9.093417502058717,6,194.0,0.7196553755943099,6,194.0
135.0,6,63.0,1.6578947368421053,9.431546193343692,6,229.0,0.7051140423012546,6,229.0
140.0,3,29.0,0.7073170731707317,10.3376484487546,3,65.0,0.8108313226742496,3,65.0
145.0,5,51.0,1.186046511627907,10.12234265840415,5,89.0,0.7284222316734588,5,89.0
150.0,8,87.0,1.851063829787234,10.245192743925779,8,123.0,0.7149408623054857,8,123.0
155.0,11,135.0,2.8125,10.120540970923718,11,171.0,0.6676531105606911,11,171.0
160.0,13,195.0,3.5454545454545454,9.723263270032344,13,231.0,0.6397562083393925,13,231.0
165.0,13,197.0,3.396551724137931,9.313195696824941,13,257.0,0.6110944814485432,13,257.0
170.0,12,220.0,3.6065573770491803,9.842724671343863,12,240.0,0.6925216931543843,12,240.0
175.0,13,281.0,4.323076923076923,10.328604691008971,13,301.0,0.708508029306776,13,301.0
180.0,14,347.0,4.887323943661972,10.525806413188333,14,367.0,0.7071603645577693,14,367.0
185.0,15,419.0,5.739726027397261,10.661995382665738,15,439.0,0.7046486066488404,15,439.0
190.0,17,497.0,6.454545454545454,10.041859351871286,17,517.0,0.6653415866015278,17,517.0
195.0,20,594.0,7.156626506024097,9.959691559800834,20,614.0,0.6598549322979205,20,614.0
200.0,21,697.0,8.5,9.7234577654955,21,717.0,0.6523603976246385,21,717.0
205.0,23,807.0,9.841463414634147,9.672566420830906,23,827.0,0.6382489472467162,23,827.0
210.0,24,923.0,10.858823529411765,9.6121223442534,24,943.0,0.6291637281201925,24,943.0
215.0,24,1043.0,11.33695652173913,9.76318358044335,24,1063.0,0.6352703864685398,24,1063.0
220.0,25,1164.0,11.757575757575758,9.862456140589602,25,1184.0,0.6412297566644717,25,1184.0
225.0,26,1293.0,12.801980198019802,9.872577224010193,26,1313.0,0.6519182306282781,26,1313.0
230.0,27,1425.0,13.443396226415095,9.861989133819359,27,1445.0,0.6465213739010857,27,1445.0
235.0,27,1560.0,14.181818181818182,9.959923131478234,27,1580.0,0.6527519889272617,27,1580.0
240.0,28,1698.0,15.026548672566372,9.908301806823152,28,1718.0,0.642733244694448,28,1718.0
245.0,33,1850.0,16.08695652173913,9.58458873353802,33,1870.0,0.6031108073840162,33,1870.0
250.0,34,2018.0,16.540983606557376,9.52063713470617,34,2038.0,0.5940003004738685,34,2038.0
255.0,35,1962.0,15.951219512195122,9.283001368820296,35,2211.0,0.5750067841751285,35,2211.0
260.0,33,2028.0,15.84375,9.312079385788174,33,2111.0,0.5979636673370551,33,2111.0
265.0,31,1524.0,11.813953488372093,8.898066202085145,31,2157.0,0.5766674014599005,31,2157.0
270.0,16,269.0,2.037878787878788,8.734379807250091,16,1110.0,0.5919085986938308,16,1110.0
275.0,20,260.0,1.870503597122302,9.009910481193254,20,1201.0,0.5891395361191433,20,1201.0
280.0,36,318.0,2.25531914893617,8.78818966956516,36,1256.0,0.5527600754104558,36,1256.0
285.0,40,406.0,2.7248322147651005,8.641767772578074,40,1460.0,0.5257179667318196,40,1460.0
