step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.820299807470292,0,0.0,0.8358889164842275,0,0.0
20.0,0,0.0,0.0,13.950228657191854,0,0.0,0.9850477722203076,0,0.0
25.0,0,0.0,0.0,14.071563600762982,0,0.0,0.9936427337085543,0,0.0
30.0,0,0.0,0.0,13.335736893563395,0,0.0,0.9856697644872598,0,0.0
35.0,0,0.0,0.0,12.833029685643632,0,0.0,0.9531643741553117,0,0.0
40.0,0,0.0,0.0,12.719581123228277,0,0.0,0.9723956921594172,0,0.0
45.0,0,0.0,0.0,12.767271259912986,0,0.0,0.9657980399438862,0,0.0
50.0,0,0.0,0.0,12.910412693725197,0,0.0,0.975522964479263,0,0.0
55.0,0,0.0,0.0,12.639664001764192,0,0.0,0.9576544946292854,0,0.0
60.0,0,0.0,0.0,12.670375297932084,0,0.0,0.952681817070826,0,0.0
65.0,0,0.0,0.0,12.91660348853633,0,0.0,0.966727717961513,0,0.0
70.0,1,3.0,0.25,10.814732594574963,1,3.0,0.817753430499708,1,3.0
75.0,1,5.0,0.35714285714285715,10.949212545245219,1,12.0,0.840575473759193,1,12.0
80.0,1,10.0,0.7142857142857143,11.249868604997937,1,10.0,0.9064652801980865,1,10.0
85.0,1,15.0,0.9375,11.477142941349822,1,15.0,0.8960316887927068,1,15.0
90.0,1,20.0,1.25,11.395770130386484,1,20.0,0.8647934772542711,1,20.0
95.0,2,30.0,1.5,11.32052483555498,2,30.0,0.8439790660731025,2,30.0
100.0,1,1.0,0.041666666666666664,10.951340382711352,1,39.0,0.8228898262685125,1,39.0
105.0,1,6.0,0.2222222222222222,11.607229416839335,1,6.0,0.9189968703722745,1,6.0
110.0,1,11.0,0.3793103448275862,11.588544042877754,1,11.0,0.8889489638818796,1,11.0
115.0,1,4.0,0.13793103448275862,11.330806691555274,1,19.0,0.8535069977299431,1,19.0
120.0,2,3.0,0.1,10.723944750525598,2,4.0,0.8252678062101935,2,4.0
125.0,4,18.0,0.5294117647058824,10.94836276472187,4,19.0,0.8143447532906645,4,19.0
130.0,4,38.0,1.0857142857142856,11.246104003594947,4,39.0,0.8207535722315102,4,39.0
135.0,3,41.0,1.0789473684210527,11.188885764129731,3,58.0,0.797218645010062,3,58.0
140.0,6,65.0,1.625,10.840501856091626,6,66.0,0.7790204971007693,6,66.0
145.0,4,61.0,1.4523809523809523,11.116404820777703,4,94.0,0.7915726667705861,4,94.0
150.0,4,55.0,1.1956521739130435,10.94324261053583,4,56.0,0.8100893079376734,4,56.0
155.0,3,25.0,0.5434782608695652,10.845164257655481,3,81.0,0.786414071069468,3,81.0
160.0,4,37.0,0.6981132075471698,10.574634616427572,4,37.0,0.778799055780156,4,37.0
165.0,6,52.0,0.9285714285714286,11.0848157555598,6,66.0,0.7708339172853645,6,66.0
170.0,9,88.0,1.543859649122807,10.638939440000946,9,88.0,0.7312035205923416,9,88.0
175.0,6,105.0,1.75,10.81844739042536,6,133.0,0.7381620340069289,6,133.0
180.0,6,135.0,2.076923076923077,11.12730570810526,6,135.0,0.8030742332095532,6,135.0
185.0,6,95.0,1.4179104477611941,11.184705260547936,6,166.0,0.778077935500793,6,166.0
190.0,9,131.0,1.7945205479452055,11.239311327098946,9,131.0,0.7691985866747716,9,131.0
195.0,12,181.0,2.2911392405063293,11.031052637752842,12,175.0,0.7445223338745022,12,175.0
200.0,13,245.0,2.9878048780487805,11.082394287885261,13,239.0,0.7422193114127439,13,239.0
205.0,12,270.0,3.3333333333333335,10.561182439433464,12,310.0,0.7110151172573129,12,310.0
210.0,12,306.0,3.6867469879518073,10.686819807251956,12,306.0,0.7660700778277271,12,306.0
215.0,13,360.0,4.044943820224719,10.316034186713985,13,367.0,0.7133741958745676,13,367.0
220.0,19,444.0,4.723404255319149,10.357752323675722,19,444.0,0.7081787226962472,19,444.0
225.0,14,245.0,2.5520833333333335,10.066723952411325,14,537.0,0.6758932079189739,14,537.0
230.0,4,21.0,0.2079207920792079,9.681312940433322,4,115.0,0.7044484850540917,4,115.0
235.0,5,45.0,0.42452830188679247,10.318877975897683,5,70.0,0.7629084949770658,5,70.0
240.0,13,75.0,0.6818181818181818,10.384543896914836,13,120.0,0.71873210035457,13,120.0
245.0,18,159.0,1.4324324324324325,10.625521640030154,18,184.0,0.7050112528374244,18,184.0
250.0,20,255.0,2.217391304347826,10.533086681966767,20,281.0,0.6860760092660501,20,281.0
255.0,23,303.0,2.6120689655172415,10.47867143423558,23,391.0,0.66822397029913,23,391.0
260.0,22,377.0,3.0901639344262297,10.440267000146811,22,437.0,0.6757417572105863,22,437.0
265.0,28,505.0,4.04,10.23780640666704,28,566.0,0.6555113649432953,28,566.0
270.0,31,649.0,5.150793650793651,9.737929926538351,31,710.0,0.6191484988429325,31,710.0
275.0,35,796.0,6.03030303030303,9.156980345200708,35,881.0,0.570724985438454,35,881.0
280.0,35,967.0,7.162962962962963,9.217097032089802,35,1030.0,0.5886841187496782,35,1030.0
285.0,39,1152.0,8.0,9.004034313475833,39,1213.0,0.5575174003331527,39,1213.0
290.0,42,1057.0,7.289655172413793,8.410773609003721,42,1377.0,0.510678588766448,42,1377.0
