step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.677087182062678,0,0.0,0.7924405058672275,0,0.0
20.0,0,0.0,0.0,14.48544729202879,0,0.0,0.982856586527675,0,0.0
25.0,0,0.0,0.0,14.52497538829814,0,0.0,0.9855557778592989,0,0.0
30.0,0,0.0,0.0,13.56854015618957,0,0.0,0.9231904966333891,0,0.0
35.0,0,0.0,0.0,13.702827134961735,0,0.0,0.94884643165668,0,0.0
40.0,0,0.0,0.0,13.937951448782002,0,0.0,0.936800690725527,0,0.0
45.0,0,0.0,0.0,14.265476822262187,0,0.0,0.9561764588717941,0,0.0
50.0,0,0.0,0.0,14.715510627971597,0,0.0,0.9855740117939819,0,0.0
55.0,0,0.0,0.0,13.923701114500599,0,0.0,0.9564221444046069,0,0.0
60.0,0,0.0,0.0,13.709014242986854,0,0.0,0.9456854500658356,0,0.0
65.0,0,0.0,0.0,13.227651557534104,0,0.0,0.947127197394942,0,0.0
70.0,1,2.0,0.16666666666666666,12.869991771726248,1,2.0,0.8941154486651076,1,2.0
75.0,0,0.0,0.0,13.171385626459267,0,6.0,0.9080469300669555,0,6.0
80.0,0,0.0,0.0,13.021865296337863,0,0.0,0.9407075329709303,0,0.0
85.0,0,0.0,0.0,11.525640711065073,0,3.0,0.8235546440807754,0,3.0
90.0,0,0.0,0.0,11.976201394325843,0,0.0,0.93186773622461,0,0.0
95.0,0,0.0,0.0,12.013253829185855,0,2.0,0.8720478730652194,0,2.0
100.0,0,0.0,0.0,12.765252331825318,0,0.0,0.9495899898993745,0,0.0
105.0,0,0.0,0.0,13.265057663413197,0,0.0,0.9557766235726037,0,0.0
110.0,1,1.0,0.034482758620689655,12.599903613039492,1,1.0,0.8791788286584107,1,1.0
115.0,2,7.0,0.2413793103448276,11.71730302330805,2,12.0,0.7909048845633252,2,12.0
120.0,3,21.0,0.7,11.664138624777621,3,21.0,0.8377853749513635,3,21.0
125.0,3,36.0,1.0909090909090908,11.894139899466477,3,36.0,0.8471785111470441,3,36.0
130.0,4,53.0,1.5588235294117647,11.784870496144569,4,53.0,0.8199287629905139,4,53.0
135.0,4,73.0,1.972972972972973,12.079099817546817,4,73.0,0.8334382292129688,4,73.0
140.0,4,93.0,2.3846153846153846,11.894580863192012,4,93.0,0.8334513528134188,4,93.0
145.0,5,115.0,2.875,11.646596986663445,5,115.0,0.8200813456445581,5,115.0
150.0,7,143.0,3.4047619047619047,10.596756582788982,7,143.0,0.7209282313061308,7,143.0
155.0,8,183.0,4.255813953488372,10.758076507704338,8,183.0,0.7431978861973053,8,183.0
160.0,8,223.0,4.645833333333333,10.883073759074733,8,223.0,0.7425115723342419,8,223.0
165.0,8,263.0,5.1568627450980395,10.791011078688525,8,263.0,0.7197536837058183,8,263.0
170.0,11,316.0,5.851851851851852,10.675290533444468,11,316.0,0.714466861235033,11,316.0
175.0,12,373.0,6.322033898305085,10.576579770241002,12,373.0,0.711461780261334,12,373.0
180.0,13,436.0,6.707692307692308,10.644307077382008,13,436.0,0.7058322286569944,13,436.0
185.0,13,501.0,7.590909090909091,10.849058988313208,13,501.0,0.7241777792055787,13,501.0
190.0,8,349.0,4.847222222222222,10.965187972090348,8,561.0,0.736636538818307,8,561.0
195.0,6,263.0,3.4155844155844157,11.159953124342403,6,277.0,0.8261122042643689,6,277.0
200.0,7,292.0,3.7435897435897436,11.162193655243271,7,311.0,0.8079667068446242,7,311.0
205.0,8,325.0,4.113924050632911,11.570232677794452,8,343.0,0.8076123989398043,8,343.0
210.0,9,354.0,4.37037037037037,11.271656826485966,9,393.0,0.7587905282666376,9,393.0
215.0,8,393.0,4.415730337078652,11.364899493540054,8,397.0,0.7847432091212951,8,397.0
220.0,10,430.0,4.574468085106383,11.384964366895037,10,445.0,0.7685435048779943,10,445.0
225.0,11,470.0,4.895833333333333,11.712271130807665,11,470.0,0.806531277794826,11,470.0
230.0,12,526.0,5.1568627450980395,11.18296549157534,12,526.0,0.735993209765354,12,526.0
235.0,20,611.0,5.819047619047619,10.52247004734041,20,611.0,0.6791335839671493,20,611.0
240.0,23,723.0,6.63302752293578,10.215511872159663,23,723.0,0.6513406538139721,23,723.0
245.0,27,853.0,7.616071428571429,9.978868548609693,27,853.0,0.6365250551022709,27,853.0
250.0,33,999.0,8.612068965517242,9.33832767327736,33,999.0,0.591289111618525,33,999.0
255.0,35,1173.0,10.112068965517242,9.417270713116586,35,1173.0,0.5895475330609359,35,1173.0
260.0,35,1348.0,11.233333333333333,9.246567009841987,35,1348.0,0.5908647723464605,35,1348.0
265.0,39,1534.0,12.677685950413224,8.759326591662775,39,1535.0,0.558813627223192,39,1535.0
270.0,43,1742.0,14.396694214876034,8.63331010150153,43,1743.0,0.5565978727943393,43,1743.0
275.0,44,1959.0,15.926829268292684,8.346372474991941,44,1960.0,0.5396938812134321,44,1960.0
280.0,47,2190.0,17.244094488188978,8.067562083266619,47,2191.0,0.5193133057541306,47,2191.0
285.0,55,2446.0,18.253731343283583,7.609176813842741,55,2447.0,0.4867365808519284,55,2447.0
290.0,60,2736.0,19.404255319148938,7.4579043642484875,60,2737.0,0.4732335564053608,60,2737.0
