step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,15,59.0,0.3881578947368421,9.651682087382834,1,6.0,0.6775250101586958,1,14.0,0.5350574626545183,2,10.0,0.4198929731149551,0,0.0,0.7642072238398827,0,0.0,0.9757666750769173,0,0.0,0.924095311259656,0,0.0,0.9007527785083188,0,4.0,0.8270910881045211,1,8.0,0.5660601781616834,0,4.0,0.7806313832952237,4,31.0,0.5701352776977734,0,4.0,0.8424319421910484,0,4.0,0.9276230542400863,0,8.0,0.9284432909001974,0,10.0,0.7025789826096764,6,29.0,0.19563900488426922,15,132.0
60.0,17,55.0,0.34375,9.007729944810519,2,8.0,0.6823661834339352,2,13.0,0.6463811104365681,1,5.0,0.2593277555180863,3,13.0,0.10270666645646584,0,0.0,0.9628032970545787,0,0.0,0.9208583799370936,0,0.0,0.9169261875412649,2,10.0,0.5299083976210665,3,14.0,0.5990265216284394,0,4.0,0.9280571866301297,3,34.0,0.33812813852779194,1,5.0,0.5945961717869086,0,4.0,0.5665297370284026,0,6.0,0.8886535518817522,0,4.0,0.9004522449106604,0,28.0,0.5931754477218525,17,148.0
65.0,17,55.0,0.3142857142857143,8.526629389458261,0,2.0,0.6912402593618081,0,8.0,0.7492926271348727,1,13.0,0.647970646980768,0,17.0,0.48823856048217673,0,0.0,0.9594877366307726,2,3.0,0.5417629861327206,0,0.0,0.803189915367545,2,10.0,0.17835152628616144,0,11.0,0.72599937580224,0,4.0,0.7595683042982119,7,46.0,0.3703588433028323,2,16.0,0.6087108677552028,0,8.0,0.40351267264351925,2,6.0,0.48637079043657827,1,5.0,0.5117358620706093,0,4.0,0.8487954745206016,17,153.0
70.0,28,117.0,0.6157894736842106,8.765873146868262,2,5.0,0.7091935027889661,1,5.0,0.5445265100651887,1,18.0,0.8473381258929878,0,4.0,0.8844690888414299,0,4.0,0.8007970601389731,4,21.0,0.41225952340450567,4,9.0,0.40980939926424387,4,25.0,0.48565421856659974,1,5.0,0.5532613247142405,3,9.0,0.48088718291207344,2,46.0,0.5522364612744632,0,6.0,0.8786071766958524,3,16.0,0.4555593362586707,3,20.0,9.49053660654936e-05,0,8.0,0.49730037146553163,0,0.0,0.8408123492867473,28,201.0
75.0,13,31.0,0.15979381443298968,8.374715628999839,1,3.0,0.6122172174789645,1,6.0,0.5071587954488399,2,10.0,0.6307029806438645,2,6.0,0.6705138655613321,1,6.0,0.7313139190033244,0,20.0,0.4347891775273274,0,14.0,0.5064298643252229,0,20.0,0.7321721023280694,0,9.0,0.4440862580920507,0,11.0,0.42490078468680836,4,31.0,0.5831852188400161,0,2.0,0.8227673241015299,0,17.0,0.7640471282434435,0,15.0,0.42326908038581107,1,7.0,0.7173914652766009,1,1.0,0.3285903539708755,13,178.0
80.0,31,140.0,0.693069306930693,8.691913418761118,2,11.0,0.6547014473718296,0,5.0,0.7211239088367802,7,28.0,0.22499908468290053,2,16.0,0.501765056251364,3,17.0,0.6871074462858745,1,5.0,0.6007948627293218,0,2.0,0.7224424489724088,2,11.0,0.5948131288859156,2,12.0,0.6878961338040906,0,3.0,0.8836711517656461,6,48.0,0.4612839334709324,1,3.0,0.40846152388967427,1,7.0,0.6047251764466515,0,8.0,0.8565169423284945,0,5.0,0.786447816364539,4,18.0,0.0002814911057680771,31,199.0
85.0,23,82.0,0.3813953488372093,7.964830745180802,1,3.0,0.5864802352669408,0,4.0,0.8097190999955455,7,52.0,0.16158568520878552,0,4.0,0.21108687203879417,4,30.0,0.4408224605003508,3,19.0,0.559965151908792,3,6.0,0.5405412237031672,0,10.0,0.6870130510767778,0,6.0,0.7789294203100983,1,3.0,0.7747034658941964,3,48.0,0.3374072652713792,0,10.0,0.22814233857417243,0,11.0,0.4598029366966841,0,8.0,0.8421738469352722,1,5.0,0.6277957805609758,0,20.0,0.6601873175236689,23,239.0
90.0,36,163.0,0.7652582159624414,8.277312497663202,3,12.0,0.6055765139070606,1,5.0,0.44579453300084837,2,35.0,0.6536975628874608,2,14.0,0.7002680054193079,2,22.0,0.37105436643491063,3,35.0,0.3778231872460071,4,23.0,0.18522383801936887,2,7.0,0.49067805932488656,0,4.0,0.5237540117778516,2,11.0,0.5575315234098864,3,25.0,0.6015471773378871,0,8.0,0.7873347707969357,3,16.0,0.455467422566272,2,8.0,0.42045405320856566,7,29.0,0.3558525217552608,0,7.0,0.9092759713365275,36,261.0
95.0,23,114.0,0.5089285714285714,8.256005614018818,0,7.0,0.6549470809869665,1,11.0,0.44765803971955714,2,27.0,0.7197174502686274,0,2.0,0.878727138722701,1,9.0,0.5850382550565442,3,52.0,0.534520913335665,0,16.0,0.169509067239585,0,8.0,0.1884934714632161,2,12.0,0.4074822864144747,1,8.0,0.5329233974806111,3,17.0,0.5651189293723687,0,8.0,0.8750335766619526,2,23.0,0.5582755133336093,2,16.0,0.24484894773794555,5,46.0,0.3505656819037233,1,8.0,0.6827252387129313,23,270.0
100.0,35,202.0,0.8977777777777778,8.641634362444872,2,6.0,0.7093898900405627,2,13.0,0.6963563441732968,2,10.0,0.22432354692763834,1,3.0,0.5713421800092218,1,15.0,0.8301309041891034,3,67.0,0.707911850945976,1,9.0,0.2892151243246028,3,21.0,0.6180263483740249,2,16.0,0.6959289770694485,1,10.0,0.829020972829923,5,28.0,0.4589508078197004,1,6.0,0.3105993611104228,2,12.0,0.29308155361835214,3,27.0,0.6860457566911969,1,27.0,0.6967979663098719,5,21.0,0.46482822245452177,35,291.0
105.0,31,185.0,0.8333333333333334,7.938361110850358,0,3.0,0.6798732058074486,0,7.0,0.755300167731183,3,26.0,0.3289937280458258,3,15.0,0.1348561254083029,1,20.0,0.8526392697052997,5,86.0,0.42242912673077837,0,4.0,0.8633875612083081,0,12.0,0.8056359025134991,0,6.0,0.7853973628796407,1,4.0,0.8695631254555498,2,34.0,0.3577030919314458,7,39.0,0.16373002573121598,3,25.0,0.1648231282928036,0,14.0,0.8483330062174403,2,16.0,0.6888542210525866,4,35.0,0.37088402041705243,31,346.0
110.0,42,297.0,1.3026315789473684,7.852584032211036,1,2.0,0.7280210646204519,1,7.0,0.5449009055944075,0,11.0,0.8057578206360975,3,30.0,0.5000896033478766,3,28.0,0.5656596351773298,10,125.0,0.1869834252312171,0,4.0,0.8603044738789153,1,3.0,0.32413021881613385,1,5.0,0.49422720790149277,3,9.0,0.5948982372721927,2,15.0,0.6747614748590133,7,74.0,0.534912251561472,2,26.0,0.6736462054279029,2,6.0,0.6431425294863632,0,9.0,0.41659368574981825,6,43.0,0.2976224565723281,42,397.0
115.0,35,134.0,0.5630252100840336,7.316896673798535,0,2.0,0.7576518890302999,0,10.0,0.3862940407419938,1,13.0,0.8243059768699816,1,20.0,0.6281247933464865,5,20.0,0.3100558165222474,9,114.0,0.1087649478892952,0,4.0,0.7012587832227756,1,9.0,0.31798738617322925,0,10.0,0.45909381759498885,1,8.0,0.4929501163965003,2,7.0,0.7044481326847979,1,67.0,0.5855593498791951,2,37.0,0.617773567564976,1,6.0,0.17971553612957034,6,23.0,0.32992429700989745,5,49.0,0.39073745804324295,35,399.0
120.0,34,143.0,0.6085106382978723,8.12344615720735,1,5.0,0.703928733019618,3,15.0,0.6922944247146263,0,6.0,0.42826809917075703,4,26.0,0.45457264509407336,3,22.0,0.46299368736363083,1,73.0,0.417367493973347,3,10.0,0.5524700161360936,1,10.0,0.7777824904706064,3,15.0,0.6229537092341878,2,15.0,0.7668835350395543,4,20.0,0.5108664377859383,2,19.0,0.24062719718931472,0,4.0,0.6078676772815179,3,20.0,0.5572214311926769,2,33.0,0.5713926666503819,2,33.0,0.5905213301600661,34,326.0
125.0,43,223.0,0.9369747899159664,8.126371406345884,3,19.0,0.5804598822952834,4,32.0,0.6351952124819638,6,24.0,0.1422136765766061,6,55.0,0.11576299032373104,4,35.0,0.5481538839834393,2,60.0,0.49778130596785236,4,28.0,0.716403859747727,0,4.0,0.9031352247349943,0,11.0,0.7636338223662702,0,4.0,0.860597057257469,1,16.0,0.3991138873032656,2,19.0,0.21607804965175795,4,23.0,0.5892242863939526,0,14.0,0.8109047783226575,3,19.0,0.6441077968908856,4,39.0,0.16143707816119793,43,402.0
130.0,36,136.0,0.5666666666666667,7.796300473331619,0,13.0,0.6729411524181829,2,29.0,0.4340566981391868,3,40.0,0.21381175588078694,1,55.0,0.5096709946899556,1,28.0,0.6977428496533064,9,92.0,0.3592868818835753,0,17.0,0.565904220633054,0,0.0,0.925086661100728,2,7.0,0.563598140775514,2,7.0,0.6081670900053463,2,15.0,0.5381628346891485,6,38.0,0.41511312203973977,2,21.0,0.4741596873371601,0,4.0,0.8086714026004738,4,25.0,0.5283593408705672,2,29.0,0.4615274239842223,36,420.0
135.0,43,225.0,0.9336099585062241,8.284666881242048,2,4.0,0.6689108473588695,6,28.0,0.35573621224564256,2,26.0,0.7375320866933736,0,13.0,0.851230786559574,1,8.0,0.5996332848713093,9,137.0,0.4010880072671431,4,12.0,0.3012559149071747,0,0.0,0.9350467775090676,2,10.0,0.3366840797562975,1,9.0,0.5177394772573117,0,4.0,0.817163221133696,1,42.0,0.6230661760426542,7,34.0,0.3895415636715167,1,3.0,0.11495401132134271,7,59.0,0.31229065009797957,0,11.0,0.7331641408763154,43,400.0
140.0,31,193.0,0.7942386831275721,7.8553926386184205,0,2.0,0.6994432631720473,4,41.0,0.3674378389774816,0,8.0,0.8936308376331088,1,9.0,0.6519807507228276,2,6.0,0.37118716063716767,4,127.0,0.3673231930754378,1,19.0,0.15548998362121055,0,4.0,0.28942581962961506,3,17.0,0.5139611335282096,1,10.0,0.8445695566749344,2,11.0,0.7088661897384907,0,13.0,0.5569397934363974,2,43.0,0.4573661696702025,3,18.0,0.5666532874996876,8,95.0,0.3141024899931044,0,1.0,0.2537360670568444,31,424.0
145.0,35,139.0,0.5840336134453782,7.991782934547559,2,5.0,0.6881000023264554,3,26.0,0.6354480769871896,2,7.0,0.3373616919831922,6,28.0,0.3378758872607855,2,12.0,0.3672925393989041,1,59.0,0.4543840027542099,4,25.0,0.6548837101251863,1,9.0,0.7151829845503825,0,8.0,0.7434946956427726,1,7.0,0.7867997879543431,2,10.0,0.4576032732047936,1,12.0,0.3483260521605091,5,35.0,0.44303747567307367,0,14.0,0.8066346409873907,4,84.0,0.40985690516557843,1,9.0,0.48884632353676094,35,350.0
150.0,25,84.0,0.36363636363636365,7.99199975797092,0,1.0,0.6418689654989442,0,21.0,0.6532044502023351,2,18.0,0.22752986649595974,2,39.0,0.44941676721738694,1,7.0,0.31403018744748123,1,26.0,0.44942315732048843,0,20.0,0.7374079217118318,0,8.0,0.783595145769197,0,4.0,0.8964160103431363,3,13.0,0.5809631563282598,6,34.0,0.30768865861672323,7,37.0,0.40644269212101475,2,40.0,0.40659973174621544,0,4.0,0.841533529407742,1,28.0,0.4381022618670904,0,4.0,0.8887785918367223,25,304.0
155.0,38,137.0,0.5684647302904564,8.430655929823784,2,6.0,0.734542188755279,1,5.0,0.49796961547617624,1,15.0,0.7164046597311129,2,19.0,0.7289021573639393,6,18.0,0.35620104565440425,7,48.0,0.3748775978607434,2,8.0,0.3888565546198872,2,10.0,0.530391825710552,0,0.0,0.771166993813332,1,9.0,0.46492596228581107,2,41.0,0.6023090397266052,2,45.0,0.5729063375003801,7,48.0,0.41758908195349,1,5.0,0.4777293678912726,2,16.0,0.5739545897246374,0,4.0,0.8188809323512559,38,297.0
160.0,27,141.0,0.573170731707317,8.050204741066716,0,0.0,0.7402465145175207,1,9.0,0.4185179370039496,1,11.0,0.7724054950786778,3,12.0,0.5066674804872522,1,26.0,0.4791365013714056,9,89.0,0.29996411178528803,2,12.0,0.12102852480912908,0,10.0,0.6312060254529092,1,8.0,0.522131083252725,3,17.0,0.7525827042010556,1,15.0,0.6553813412939314,0,17.0,0.5500270942553569,2,44.0,0.45379768538616305,1,13.0,0.6870446964676467,2,26.0,0.7410171848113315,0,4.0,0.5769690301486996,27,313.0
165.0,42,152.0,0.6359832635983264,8.041401734337907,2,5.0,0.7151796643056564,3,15.0,0.662662605726495,1,12.0,0.5405231254152774,7,33.0,0.23157074591326823,2,7.0,0.5101262469916902,8,93.0,0.31183460574451927,2,17.0,0.5836543188691761,1,9.0,0.5848727419291538,0,5.0,0.8096370006390412,0,8.0,0.6451579436555904,3,13.0,0.4858641200895891,2,11.0,0.3575389796143419,4,29.0,0.5096861487533821,0,8.0,0.828658457794663,1,5.0,0.7993610543683769,6,19.0,0.2576113033212111,42,289.0
170.0,42,194.0,0.7950819672131147,7.889979843057955,0,0.0,0.631992353926366,0,9.0,0.7306648496924633,1,5.0,0.1561673830725218,4,50.0,0.37615950699923445,0,5.0,0.7330185508964747,2,67.0,0.4484556186780829,0,6.0,0.8512705299413157,5,33.0,0.4893881942151625,0,2.0,0.8861535568789308,2,8.0,0.5094822546360258,5,36.0,0.42074388840059107,8,40.0,0.10096301057641323,0,22.0,0.5054887337703519,0,2.0,0.8426799881223875,3,10.0,0.7130512804547748,12,65.0,0.2910801003225018,42,360.0
175.0,54,313.0,1.2570281124497993,8.025137090880849,2,8.0,0.6833638934344664,2,6.0,0.5385048767432362,4,23.0,0.48395000515287545,2,25.0,0.6655036110990484,0,4.0,0.9202368781730245,4,79.0,0.39415688432938367,0,4.0,0.9151587760814075,1,29.0,0.5595221880139292,1,3.0,0.6593604605045986,2,7.0,0.4408714066517599,1,30.0,0.6003773585801851,9,91.0,0.34105775337519173,6,26.0,0.43465989279120254,1,7.0,0.5236305006362931,4,28.0,0.587831735768808,15,135.0,0.2768531467478419,54,505.0
180.0,53,425.0,1.7276422764227641,7.795213079374896,0,4.0,0.6395135958394536,1,14.0,0.477874387021706,0,18.0,0.6244332370764389,2,23.0,0.5922240197163341,0,0.0,0.7780353364703994,10,114.0,0.3008236515151091,0,2.0,0.5134440337214101,5,19.0,0.6119519928585739,2,9.0,0.4553666477813162,4,24.0,0.6598137326531527,0,5.0,0.7925223167357349,3,92.0,0.6079782199051265,3,35.0,0.20054541667099227,2,20.0,0.6085372904966049,6,53.0,0.3067691393588172,15,210.0,0.1732174697191455,53,642.0
185.0,44,297.0,1.1785714285714286,7.738855129629414,2,6.0,0.6434117786909401,2,12.0,0.6647932035122301,0,2.0,0.5518364084695173,1,12.0,0.2149301185353405,2,5.0,0.6688264914971027,9,124.0,0.22189060093952365,1,11.0,0.6683961369301491,6,45.0,0.6102144396269169,0,8.0,0.6888956795026628,1,17.0,0.6007739614238717,2,7.0,0.4239219715678006,1,44.0,0.48183633120803726,5,39.0,0.4580605999155505,0,8.0,0.8892554291900961,2,45.0,0.4461223748023824,10,232.0,0.10882817596048167,44,617.0
190.0,29,131.0,0.5177865612648221,8.369397434838206,0,3.0,0.6770163090223814,0,8.0,0.722115631994013,0,8.0,0.7325938712219032,2,17.0,0.6843040643859285,4,23.0,0.4786036242346145,1,86.0,0.19051485711055807,0,8.0,0.8565920671098332,2,42.0,0.3359367261209522,0,4.0,0.9009475696262939,3,14.0,0.4695766929096697,6,31.0,0.32623907102050753,6,29.0,0.2411007022239046,1,40.0,0.6761399751571217,0,4.0,0.8788032136569528,0,8.0,0.735868543164702,4,184.0,0.40017217619657625,29,509.0
195.0,25,65.0,0.2620967741935484,8.043096762652931,2,5.0,0.6215963300460446,3,8.0,0.45132270451505346,0,8.0,0.8762663329006452,0,4.0,0.8637340156827682,1,21.0,0.36104478385557925,1,91.0,0.2789258903785285,0,4.0,0.8668345009075957,6,25.0,0.21550048936497787,2,4.0,0.6403066806985547,1,14.0,0.42283859397278656,1,35.0,0.5316740041466637,4,43.0,0.3916595626754213,2,24.0,0.6121227228822761,0,2.0,0.6420261867025241,0,0.0,0.8410218136716794,2,166.0,0.42381359287568854,25,454.0
200.0,39,151.0,0.606425702811245,7.715821846982624,1,6.0,0.620061001031132,1,15.0,0.43803456465164187,0,4.0,0.8962862954396862,0,0.0,0.8944599596425584,2,10.0,0.5255729369197827,7,115.0,0.4199078559624586,3,6.0,0.33902388827668806,5,44.0,0.3668158395032094,3,15.0,0.4390647162897757,3,16.0,0.6923087391228357,0,7.0,0.7531816892015704,3,33.0,0.6953418287803765,2,20.0,0.12706893130883312,0,6.0,0.7369705537816218,0,0.0,0.4674131447517626,9,180.0,0.3276349704892264,39,477.0
205.0,41,169.0,0.6842105263157895,7.7443872299156835,3,15.0,0.6789072940430021,1,9.0,0.6658307636053953,2,6.0,0.31000550054150894,0,0.0,0.9193663550060753,1,3.0,0.7279084140318753,3,105.0,0.4432151806160121,5,32.0,0.2785191024078666,5,44.0,0.6049902018313466,0,10.0,0.7272295227561038,2,14.0,0.5708234375595166,2,6.0,0.4998509170753846,1,18.0,0.5930203386365629,6,37.0,0.20587345149861455,0,8.0,0.8337622308000076,3,9.0,0.5529382629899692,7,169.0,0.3019263418374533,41,485.0
210.0,32,148.0,0.6166666666666667,7.58522100159399,0,8.0,0.5542287821465154,1,10.0,0.7019490318892095,4,28.0,0.5124482628601759,0,0.0,0.7015816249966267,4,18.0,0.5997781321791775,1,36.0,0.25640307293755876,0,27.0,0.74628372912205,5,55.0,0.5022990520757857,0,4.0,0.855728994927393,3,20.0,0.42900380486732603,1,7.0,0.45334427684379364,5,24.0,0.389344980161784,3,42.0,0.4734246875953742,0,4.0,0.8858778617575581,0,8.0,0.5344944916716681,5,103.0,0.24060669218069494,32,394.0
215.0,39,194.0,0.7698412698412699,7.8900874951746935,2,9.0,0.6657936717166186,2,14.0,0.45504282424301024,0,22.0,0.7590081818220517,3,13.0,0.49101116840114795,1,16.0,0.3873450311331269,4,23.0,0.35599431767250883,0,4.0,0.8690427523502436,9,94.0,0.13326610834444672,1,2.0,0.5601018490242381,1,15.0,0.49969127149931497,3,16.0,0.6388763910129062,3,33.0,0.38530573274126567,7,44.0,0.5476816761516278,1,5.0,0.49847303651126945,0,4.0,0.8804217644109528,2,77.0,0.3808159305149367,39,391.0
220.0,45,172.0,0.671875,7.8167828404315,1,5.0,0.6641079816322885,1,16.0,0.46492223872682065,0,4.0,0.7745206224850785,0,9.0,0.7396843206244362,5,19.0,0.41681547243719735,3,26.0,0.5814700293153535,2,3.0,0.5570434096610869,7,102.0,0.1441220011718585,3,17.0,0.41114979908337873,1,5.0,0.854959692854956,0,8.0,0.7412507104828622,7,39.0,0.46770862866674534,5,56.0,0.21883920762695835,2,19.0,0.6102250198867567,0,4.0,0.9068617200188841,8,98.0,0.346239081665781,45,430.0
225.0,36,137.0,0.548,7.754328196396356,3,12.0,0.6123095827680282,1,9.0,0.7292002496531549,1,6.0,0.312345397162102,3,11.0,0.5154977082439988,1,21.0,0.4506655555045,5,38.0,0.6175352932108216,3,17.0,0.4947681674094556,1,49.0,0.6085311842502616,0,14.0,0.6865514222579454,0,0.0,0.7281309619237709,0,2.0,0.5391598605388642,3,44.0,0.4061370961173147,6,54.0,0.21738510117286924,0,8.0,0.8679589681125475,1,5.0,0.42218463192913946,8,99.0,0.3748609253300216,36,389.0
230.0,43,197.0,0.76953125,7.697919800004966,1,9.0,0.6792906826403322,1,10.0,0.7294706104222052,4,25.0,0.5116087132451711,0,12.0,0.599407441795529,3,12.0,0.4793866470760676,8,67.0,0.22321269669596663,1,12.0,0.5322742475383435,1,14.0,0.6126151698746499,0,4.0,0.9048713853348164,2,7.0,0.4846296491806998,1,10.0,0.4102893381326232,7,46.0,0.3917371670366159,3,57.0,0.4609226582348552,0,2.0,0.8620882719698055,6,25.0,0.3707500478559454,5,84.0,0.19105483914217444,43,396.0
235.0,45,195.0,0.7471264367816092,7.545602448962645,2,7.0,0.6981828022774569,3,17.0,0.5247464751752507,0,21.0,0.7793426726046061,4,20.0,0.5201093692657859,4,31.0,0.35171369110013706,6,79.0,0.05852202715492969,3,20.0,0.5326613422783053,1,6.0,0.42653953969277114,1,1.0,0.7584210249112198,0,4.0,0.6518721580583097,2,13.0,0.7152773327236899,2,50.0,0.3578524783041297,7,61.0,0.5003055295537251,2,9.0,0.29909599871321724,1,31.0,0.6217705052141668,7,68.0,0.201759646330142,45,438.0
240.0,40,141.0,0.5617529880478087,7.303014984711017,0,4.0,0.7030082082751028,2,22.0,0.45326931850570085,0,4.0,0.7963156880470615,3,32.0,0.48946787162273125,0,26.0,0.5899604390033207,1,52.0,0.3446671172847175,2,13.0,0.4980282349185755,8,32.0,0.31203391590792556,2,12.0,0.4478999913742638,0,0.0,0.9048730383224384,4,27.0,0.6290093555620514,6,40.0,0.45531621482218226,6,69.0,0.14801065864534546,1,17.0,0.495214501997308,2,15.0,0.6765278732639352,3,73.0,0.3808386815954646,40,438.0
